item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,mean_daily_demand,std_daily_demand,cv,adi,cv2,demand_pattern,cv_class,rop_global,slots_needed
10002021001,蘋果西打-250ml,40.0,27.0,9.0,9720.0,6.99,24.0,405.0,PCS,477.0,0.241779303678272,31.55,15.333,15144,"[24, 48, 72, 96, 144]","[361, 98, 12, 8, 1]",A,1595,721.1429,531.18,0.7366,1.05,0.4679,smooth,1,399,12
14500037001,韓式小雞麵(雞汁味)30g x24,41.0,37.0,38.0,57646.0,6.83,6.0,9607.7,PCS,475.0,0.2449459175680405,1.233,1.288,593,"[1, 2, 3, 14, 25]","[405, 73, 1, 1, 1]",A,54,26.381,11.8173,0.4479,1.0,0.2007,smooth,0,13,9
10001012001,雪碧汽水Can 250 ml,40.0,27.0,10.0,10800.0,6.79,24.0,450.0,PCS,473.0,0.2465225579573673,34.148,22.188,16152,"[24, 48, 72, 96, 168]","[339, 104, 15, 8, 7]",A,1363,713.1429,394.8815,0.5537,1.0,0.3066,smooth,1,319,12
14011032001,神氣包--玉黍叔,51.0,31.0,26.0,41106.0,1.49,6.0,6851.0,PCS,468.0,0.2527824536257729,1.868,1.829,908,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 17]","[316, 91, 22, 16, 14, 15, 3, 1, 2, 2, 3, 1]",A,67,35.0476,18.9565,0.5409,1.0,0.2925,smooth,1,15,12
10032010001,立頓鮮漾綠奶茶TP250ml,34.0,20.0,11.0,7480.0,6.68,24.0,311.7,PCS,465.0,0.2543324277928701,24.357,15.61,11448,"[6, 12, 18, 24, 30, 48, 72]","[110, 28, 8, 229, 2, 81, 12]",A,1098,545.1429,237.4764,0.4356,1.0,0.1898,smooth,0,263,6
14011028001,奇多隨口脆- 雞汁,43.0,33.0,20.0,28380.0,2.256,6.0,4730.0,PCS,462.0,0.2574223762937284,1.382,1.115,655,"[1, 2, 3, 4, 5, 6, 7, 10, 12]","[389, 45, 18, 7, 8, 3, 2, 1, 1]",A,71,31.1905,23.7836,0.7625,1.0,0.5815,erratic,1,18,6
14020053001,品客原味洋芋片,30.0,30.0,23.0,20700.0,2.87,16.0,1293.8,PCS,458.0,0.2604856585723571,1.941,1.811,924,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20]","[260, 132, 43, 10, 7, 11, 3, 2, 2, 2, 1, 2, 1]",A,82,44.0,16.0031,0.3637,1.0,0.1323,smooth,0,19,3
14501014001,統一辣味蔥燒牛肉(包) 90g,37.0,37.0,14.0,19166.0,3.24,30.0,638.9,PCS,456.0,0.262005633239446,10.987,11.674,5010,"[5, 10, 15, 20, 30, 60]","[285, 94, 1, 1, 63, 12]",A,476,238.5714,102.0189,0.4276,1.0,0.1829,smooth,0,114,6
14805013001,愛之味牛奶花生禮盒340g*12,44.0,29.0,25.0,31900.0,20.66,4.0,7975.0,PCS,456.0,0.2635256079065349,1.553,0.901,713,"[1, 2, 3, 4, 5]","[300, 97, 30, 31, 1]",A,66,33.2381,13.8272,0.416,1.0,0.1731,smooth,0,16,17
14000006001,雪餅,60.0,34.0,29.0,59160.0,4.77,9.0,6573.3,PCS,452.0,0.2665488908518191,1.521,1.189,715,"[1, 2, 3, 4, 5, 6, 7, 10, 12]","[335, 85, 27, 10, 4, 5, 1, 2, 1]",A,78,32.0476,27.4909,0.8578,1.0,0.7358,erratic,1,20,9
14104118001,77蜜蘭諾千層鬆塔,74.0,29.0,23.0,49358.0,5.22,15.0,3290.5,PCS,451.0,0.2695588406859885,1.467,1.148,694,"[1, 2, 3, 4, 5, 6, 7, 10, 12]","[341, 92, 26, 4, 3, 2, 2, 1, 2]",A,62,33.0476,16.9955,0.5143,1.0,0.2645,smooth,1,14,5
14104012001,77蜜蘭諾杏仁鬆塔12入盒裝,74.0,29.0,23.0,49358.0,4.21,15.0,3290.5,PCS,442.0,0.2710321494641756,1.432,1.215,656,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 15]","[349, 71, 23, 7, 2, 1, 1, 1, 1, 1, 1]",A,60,31.2381,17.4497,0.5586,1.0,0.312,smooth,1,14,4
10001004001,雪碧汽水2L,34.0,23.0,31.0,24242.0,12.52,6.0,4040.3,PCS,440.0,0.2724987916868052,6.485,9.454,2886,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 15, 16, 17, 18, 21, 24, 31, 36, 39, 48]","[169, 72, 11, 6, 1, 88, 1, 3, 1, 46, 1, 1, 1, 14, 1, 8, 1, 9, 1, 10]",A,143,71.381,42.9598,0.6018,1.0,0.3622,smooth,1,34,12
10033064001,統一麥香綠茶TP375ml,40.0,20.0,14.0,11200.0,9.82,24.0,466.7,PCS,433.0,0.2739421009649839,17.933,14.327,8016,"[6, 12, 18, 24, 30, 48, 54, 60, 72, 120]","[183, 50, 12, 154, 4, 37, 1, 2, 3, 1]",A,732,381.7143,212.9322,0.5578,1.0,0.3112,smooth,1,172,7
10021006001,黑松FIN健康補給飲料Pet580ml,42.0,28.0,24.0,28224.0,16.04,24.0,1176.0,PCS,432.0,0.2753820769653839,36.063,28.977,15940,"[4, 8, 12, 16, 20, 24, 28, 36, 48, 52, 64, 72, 96, 108, 120, 124, 128]","[58, 29, 13, 3, 1, 159, 2, 1, 111, 2, 1, 26, 15, 1, 16, 1, 3]",A,885,461.3333,257.0147,0.5571,1.0,0.3104,smooth,1,207,19
14121014001,義美草莓法蘭酥,46.0,26.0,20.0,23920.0,2.7,12.0,1993.3,PCS,422.0,0.2796020066332227,1.573,1.414,681,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[312, 80, 15, 8, 4, 4, 2, 3, 2, 2, 1]",A,63,32.4286,18.4108,0.5677,1.0,0.3223,smooth,1,15,3
10040039001,家樂福超值純水6000ml,36.0,18.0,35.0,22680.0,11.15,2.0,11340.0,PCS,422.0,0.2781953634106098,3.865,2.642,1658,"[2, 4, 6, 12, 18, 20]","[136, 265, 12, 6, 9, 1]",A,119,63.4286,23.8256,0.3756,1.0,0.1411,smooth,0,28,30
10010035001,波蜜BCE果菜汁TP250ml,34.0,20.0,11.0,7480.0,6.61,24.0,311.7,PCS,416.0,0.2823952934117765,26.105,14.164,10938,"[6, 12, 18, 24, 30, 48, 54, 72]","[72, 14, 3, 234, 1, 91, 1, 3]",A,1028,520.8571,217.8473,0.4182,1.0,0.1749,smooth,0,244,6
14104129001,ㄋㄟㄋㄟ補給站牛奶餅,45.0,55.0,20.0,49500.0,5.75,12.0,4125.0,PCS,414.0,0.2837752704121598,1.267,0.793,546,"[1, 2, 3, 4, 5, 6, 12]","[351, 62, 13, 1, 2, 1, 1]",A,54,26.0,11.6662,0.4487,1.0,0.2013,smooth,0,13,5
14502006001,拉麵道-日式豚骨(袋) 94g,37.0,31.0,14.0,16058.0,3.0,24.0,669.1,PCS,412.0,0.2851485808569857,5.067,1.769,2113,"[4, 5, 8]","[305, 1, 111]",A,201,100.619,42.9377,0.4267,1.0,0.1821,smooth,0,48,3
14121019001,茱蒂絲雷蒙德夾心餅-檸檬味,48.0,38.0,19.0,34656.0,3.65,12.0,2888.0,PCS,407.0,0.2905884901918301,1.622,1.405,686,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 12]","[293, 79, 20, 14, 7, 3, 2, 1, 2, 2]",A,68,32.6667,21.0056,0.643,1.0,0.4135,smooth,1,16,6
14502081001,味味麵精燉肉燥湯麵(包) 78g,38.0,31.0,13.0,15314.0,3.25,30.0,510.5,PCS,406.0,0.2919418009699838,18.226,44.851,8001,"[1, 4, 5, 6, 9, 10, 15, 20, 25, 26, 30, 35, 40, 45, 50, 55, 60, 110, 300]","[2, 2, 236, 1, 1, 105, 7, 7, 7, 1, 39, 3, 2, 2, 1, 5, 7, 1, 10]",A,429,225.0476,123.7782,0.55,1.0,0.3025,smooth,1,100,5
10002008001,加鹽黑松沙士Can245ml,40.0,27.0,10.0,10800.0,6.8,24.0,450.0,PCS,404.0,0.2932884451925801,37.748,28.435,15288,"[24, 48, 72, 96, 120, 192]","[267, 99, 21, 5, 5, 8]",A,1636,654.8571,596.2511,0.9105,1.0,0.829,erratic,1,429,14
14505899001,統一脆麵(包)55g,40.0,31.0,13.0,16120.0,3.0,40.0,403.0,PCS,403.0,0.2946317561373977,14.908,16.935,6455,"[5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 70, 80, 90]","[208, 127, 1, 8, 8, 5, 7, 45, 4, 3, 1, 4, 3, 7, 2]",A,620,307.381,189.8198,0.6175,1.0,0.3814,smooth,1,149,6
10002102001,維大力零熱量汽水 330ml,40.0,27.0,12.0,12960.0,9.0,24.0,540.0,PCS,401.0,0.2973117114714754,25.763,22.914,10434,"[12, 18, 24, 36, 48, 60, 72, 84, 96, 120]","[217, 3, 98, 8, 50, 2, 4, 2, 15, 6]",A,946,462.5714,207.6287,0.4489,1.0,0.2015,smooth,0,229,10
10034025001,泰山冰鎮水果茶TP250ml,35.0,20.0,11.0,7700.0,6.7,24.0,320.8,PCS,395.0,0.2999516674722088,26.286,15.552,10488,"[6, 12, 18, 24, 30, 36, 48, 72, 96]","[78, 16, 4, 201, 2, 2, 89, 6, 1]",A,925,499.4286,258.4455,0.5175,1.0,0.2678,smooth,1,213,6
10002019001,維大力加鹽沙士Can330 ml,41.0,27.0,13.0,14391.0,9.34,24.0,599.6,PCS,390.0,0.3012516458059032,23.028,17.484,9096,"[6, 12, 18, 24, 30, 36, 48, 60, 72, 84, 96, 120]","[7, 194, 4, 117, 1, 10, 53, 1, 1, 1, 1, 5]",A,837,404.5714,185.5501,0.4586,1.0,0.2103,smooth,0,203,9
14101048001,可口奶滋福氣袋(綜合口味),46.0,41.0,24.0,45264.0,4.88,12.0,3772.0,PCS,388.0,0.3025449575840402,1.564,1.375,635,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 15]","[294, 68, 21, 4, 7, 5, 4, 1, 1, 1]",A,63,29.0952,20.097,0.6907,1.0,0.4771,smooth,1,15,6
14503000001,統一鮮蝦麵(包) 83g,37.0,37.0,14.0,19166.0,3.0,30.0,638.9,PCS,386.0,0.3038316028066199,11.82,12.173,4740,"[5, 10, 15, 20, 25, 30, 35, 45, 50, 55, 60, 70]","[226, 96, 3, 4, 3, 54, 2, 1, 1, 1, 9, 1]",A,460,225.7143,100.6639,0.446,1.0,0.1989,smooth,0,111,6
12201105001,家樂福抽取式衛生紙-FSC 110x24,20.0,10.0,8.0,1615.0,0.2,1.0,1615.0,PCS,382.0,0.3063915601406643,2.353,1.692,953,"[1, 2, 3, 4, 5, 6, 8]","[176, 86, 79, 8, 8, 44, 4]",A,84,45.381,23.2841,0.5131,1.05,0.2012,smooth,1,19,3
10040062001,家樂福超值純水  1500ml,37.0,27.0,30.0,29970.0,15.0,12.0,2497.5,PCS,365.0,0.3149714171430476,20.8,9.554,7800,"[2, 10, 12, 24, 36, 48, 60]","[1, 1, 144, 206, 9, 4, 10]",A,548,309.1429,102.5214,0.3316,1.0,0.11,smooth,0,123,23
10002005001,蘋果西打330ml,40.0,27.0,13.0,14040.0,9.56,24.0,585.0,PCS,363.0,0.316181396976717,13.805,13.704,5094,"[6, 12, 18, 24, 30, 36, 48, 72, 168]","[215, 37, 8, 87, 2, 3, 15, 1, 1]",A,465,234.5714,98.789,0.4211,1.0,0.1774,smooth,0,111,5
14501011001,滿漢大餐珍味牛肉麵(碗)187g,50.0,36.0,15.0,27000.0,3.0,12.0,2250.0,PCS,361.0,0.3185913568107198,2.707,0.957,988,"[2, 4]","[236, 129]",A,96,47.0476,29.3095,0.623,1.0,0.3881,smooth,1,23,4
14003029001,海太加鈣營養餅乾,37.0,36.0,24.0,31968.0,5.17,18.0,1776.0,PCS,359.0,0.3209879835336077,1.809,2.365,682,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 18, 20]","[269, 64, 17, 5, 5, 3, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1]",A,62,29.0476,19.5179,0.6719,1.05,0.3809,smooth,1,15,4
10020007001,伯朗咖啡原味Can240ml,40.0,27.0,10.0,10800.0,7.21,24.0,450.0,PCS,358.0,0.3221812969783837,28.071,21.889,10218,"[6, 12, 18, 24, 42, 48, 144, 180]","[64, 14, 2, 196, 1, 80, 6, 1]",A,831,436.8571,169.1172,0.3871,1.0,0.1499,smooth,0,194,7
14000017001,紅麴物語(經濟包),60.0,34.0,29.0,59160.0,3.07,7.0,8451.4,PCS,358.0,0.3233746104231596,1.473,1.111,567,"[1, 2, 3, 4, 5, 6, 7, 9, 11]","[280, 74, 13, 6, 5, 4, 1, 1, 1]",A,45,24.4286,12.2742,0.5025,1.0,0.2525,smooth,1,10,7
14001045001,義美天然取向蘇打餅乾(紫菜),47.0,32.0,23.0,34592.0,3.27,8.0,4324.0,PCS,356.0,0.3245612573123781,1.767,1.967,629,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 16]","[247, 58, 21, 13, 4, 4, 2, 1, 1, 2, 3]",A,50,25.619,14.316,0.5588,1.0,0.3123,smooth,1,12,7
14500010001,統一阿Q排骨雞汁(碗) 107g,42.0,28.0,23.0,27048.0,2.5,12.0,2254.0,PCS,352.0,0.3280811986466892,10.253,7.751,3855,"[3, 6, 9, 12, 15, 21, 24, 30, 36]","[131, 42, 9, 134, 1, 2, 44, 10, 3]",A,372,159.0,165.4412,1.0405,1.0,1.0827,erratic,2,95,16
10033057001,每朝健康雙纖綠茶650ml,40.0,27.0,23.0,24840.0,17.18,24.0,1035.0,PCS,352.0,0.3257345710904818,17.33,15.118,6152,"[4, 8, 12, 16, 20, 24, 28, 40, 44, 48, 72]","[134, 42, 10, 4, 2, 117, 1, 1, 1, 40, 3]",A,517,282.6667,142.3367,0.5035,1.0,0.2536,smooth,1,118,11
14000073001,無聊派大仙貝酥,60.0,34.0,22.0,44880.0,2.35,14.0,3205.7,PCS,351.0,0.3304211596473392,1.756,2.029,662,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14]","[271, 60, 17, 7, 7, 2, 1, 1, 2, 4, 1, 4]",A,51,24.381,15.7812,0.6473,1.0,0.419,smooth,1,12,4
14131075001,77巧菲斯夾心酥(牛奶口味)300G,55.0,29.0,24.0,38280.0,4.68,12.0,3190.0,PCS,351.0,0.3315911401476642,1.462,0.993,541,"[1, 2, 3, 4, 5, 6, 10]","[268, 66, 20, 6, 7, 2, 1]",A,54,25.7619,16.9349,0.6574,1.0,0.4321,smooth,1,13,5
14102258001,義美榛果巧克力酥片(黑可可),51.0,21.0,34.0,36414.0,4.54,10.0,3641.4,PCS,350.0,0.3339244345927568,1.483,1.449,528,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12]","[274, 53, 14, 6, 2, 1, 1, 1, 1, 3]",A,47,22.3333,10.2193,0.4576,1.0,0.2094,smooth,0,11,5
10035034001,波蜜漢宮冬瓜茶TP250ml,34.0,20.0,11.0,7480.0,6.58,24.0,311.7,PCS,350.0,0.3327577873702105,30.744,17.269,10914,"[6, 12, 18, 24, 30, 36, 48, 72, 96]","[46, 12, 2, 170, 1, 1, 110, 9, 4]",A,1058,519.7143,327.0274,0.6292,1.0,0.3959,smooth,1,255,6
14502026001,滿漢大餐蔥燒豬肉麵(大碗)193g,50.0,36.0,15.0,27000.0,3.0,12.0,2250.0,PCS,348.0,0.3350844152597457,2.792,1.206,994,"[2, 4, 6, 10, 14]","[224, 129, 1, 1, 1]",A,92,47.3333,26.8576,0.5674,1.0,0.322,smooth,1,22,4
10031910001,波蜜靠茶初茗紅茶 250ml,35.0,20.0,11.0,7700.0,6.6,24.0,320.8,PCS,346.0,0.3362377293711771,28.022,16.028,10200,"[6, 12, 18, 24, 30, 36, 42, 48, 54, 72, 96]","[61, 14, 9, 166, 6, 5, 1, 93, 1, 7, 1]",A,1025,485.7143,327.7037,0.6747,1.0,0.4552,smooth,1,251,7
14000196001,萬歲牌米果綜合果鹽味,46.0,30.0,29.0,40020.0,3.46,12.0,3335.0,PCS,342.0,0.3373777103714938,2.142,0.971,816,"[1, 2, 3, 4, 5, 6, 7, 8]","[56, 275, 11, 30, 2, 4, 1, 2]",A,76,38.8571,22.3479,0.5751,1.05,0.2657,smooth,1,18,7
14104002001,義美煎餅-海苔,41.0,27.0,37.0,40959.0,6.73,12.0,3413.3,PCS,341.0,0.3396510058165697,1.56,1.387,560,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13]","[258, 62, 20, 8, 2, 3, 1, 2, 1, 1, 1]",A,54,25.1905,12.2296,0.4855,1.0,0.2357,smooth,0,13,5
10014090001,波蜜多果汁TP250ml,35.0,20.0,11.0,7700.0,6.61,24.0,320.8,PCS,340.0,0.340784320261329,26.703,14.185,9186,"[6, 12, 18, 24, 48, 54]","[60, 6, 6, 184, 87, 1]",A,887,437.4286,193.0835,0.4414,1.0,0.1948,smooth,0,213,6
14820014001,愛之味青脆菜心180g,42.0,29.0,19.0,23142.0,17.06,48.0,482.1,PCS,339.0,0.3430442825952901,4.374,2.883,1509,"[3, 6, 9, 12, 33]","[251, 54, 23, 16, 1]",A,138,71.8571,39.8388,0.5544,1.0,0.3074,smooth,1,32,2
14011059001,奇多玉米濃湯口味隨口脆,43.0,33.0,20.0,28380.0,2.32,6.0,4730.0,PCS,339.0,0.3419143014283095,1.522,1.253,525,"[1, 2, 3, 4, 5, 6, 8, 10]","[254, 54, 20, 4, 5, 3, 3, 2]",A,55,25.0,18.0416,0.7217,1.0,0.5208,erratic,1,14,5
10030013001,開喜凍頂烏龍茶微糖TP 250ml,35.0,20.0,11.0,7700.0,6.58,24.0,320.8,PCS,332.0,0.3475042082631956,22.883,14.965,7986,"[6, 12, 18, 24, 30, 36, 42, 48, 72, 96]","[91, 22, 7, 166, 3, 2, 4, 50, 2, 2]",A,792,380.2857,176.7657,0.4648,1.0,0.2161,smooth,0,193,5
14003041001,ACE原味營養餅乾,37.0,36.0,26.0,34632.0,5.15,18.0,1924.0,PCS,331.0,0.3486075232079465,1.661,1.414,563,"[1, 2, 3, 4, 5, 6, 10, 11, 12]","[219, 76, 25, 6, 6, 3, 1, 1, 2]",A,53,26.8095,15.8859,0.5925,1.0,0.3511,smooth,1,13,3
10040063001,家樂福超值純水  600ml,40.0,27.0,23.0,24840.0,15.2,24.0,1035.0,PCS,329.0,0.3508041532641122,45.994,42.99,15408,"[24, 48, 72, 96, 144, 264]","[144, 171, 3, 5, 1, 11]",A,1016,555.4286,197.8051,0.3561,1.0,0.1268,smooth,0,232,22
14820028001,大茂三寶組合罐 170g,31.0,23.0,23.0,16399.0,11.74,48.0,341.6,PCS,329.0,0.3529974500424993,7.486,12.44,2680,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 17, 18, 21, 26, 27, 30, 34, 37, 38, 39, 45, 48, 57, 96, 100, 108]","[7, 8, 209, 1, 1, 57, 1, 20, 2, 1, 22, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1]",A,248,127.619,72.7327,0.5699,1.0,0.3248,smooth,1,58,2
10040004001,味丹多喝水6200ml,36.0,18.0,36.0,23328.0,12.39,2.0,11664.0,PCS,328.0,0.3540907651539141,3.41,1.138,1132,"[2, 4, 6, 8, 12]","[110, 214, 6, 1, 1]",A,107,51.1429,23.7956,0.4653,1.0,0.2165,smooth,0,26,27
14506087001,農心辛拉麵超值包120g x5,40.0,32.0,28.0,35840.0,5.58,8.0,4480.0,PCS,325.0,0.3562573957100715,1.25,0.434,415,"[1, 2]","[249, 83]",A,48,19.7619,16.634,0.8417,1.0,0.7085,erratic,1,12,6
14502041001,味味A肉骨茶麵(袋) 85g,40.0,31.0,13.0,16120.0,3.42,30.0,537.3,PCS,325.0,0.3551740804319928,11.068,11.461,3885,"[5, 10, 15, 20, 25, 30, 35, 40, 50, 60]","[217, 66, 3, 10, 10, 30, 5, 1, 1, 8]",A,398,185.0,129.4508,0.6997,1.0,0.4896,smooth,1,98,5
10034003001,光泉茉莉柚茶TP250ml,34.0,20.0,11.0,7480.0,6.64,24.0,311.7,PCS,324.0,0.3584173597106715,25.627,20.092,8508,"[6, 12, 18, 24, 36, 42, 48, 72, 264]","[77, 19, 2, 154, 3, 1, 72, 3, 1]",A,741,392.5714,211.3633,0.5384,1.0,0.2899,smooth,1,172,4
10033041001,愛之味健康油切分解茶無糖 590ml,39.0,26.0,24.0,24336.0,15.762,24.0,1014.0,PCS,324.0,0.3573373777103715,19.559,13.496,6474,"[6, 12, 18, 24, 36, 42, 48]","[118, 28, 6, 135, 1, 3, 40]",A,614,308.2857,131.2544,0.4258,1.0,0.1813,smooth,0,146,13
14502004001,一度贊-爌肉(碗) 200g,50.0,36.0,17.0,30600.0,3.21,12.0,2550.0,PCS,322.0,0.3605673238779354,10.28,12.659,3372,"[2, 4, 8, 10, 12, 14, 16, 24, 26, 28, 48, 72]","[129, 62, 2, 2, 64, 2, 3, 37, 1, 16, 4, 6]",A,145,60.8571,50.6737,0.8327,1.0,0.6933,erratic,1,37,13
10002001001,維他露P 250ml,41.0,28.0,10.0,11480.0,6.82,24.0,478.3,PCS,317.0,0.3616239729337844,30.45,11.153,9744,"[24, 48, 72]","[237, 80, 3]",A,933,464.0,201.5619,0.4344,1.0,0.1887,smooth,0,224,8
14120012001,奧利奧巧克力三明治餅乾原味香,44.0,33.0,16.0,23232.0,7.08,12.0,1936.0,PCS,316.0,0.3626772887118548,1.354,0.92,440,"[1, 2, 3, 4, 5, 6, 7, 8]","[258, 43, 15, 2, 3, 1, 2, 1]",A,40,20.9524,11.0792,0.5288,1.0,0.2796,smooth,1,9,2
14820013001,愛之味壺底蔭瓜140g,36.0,25.0,18.0,16200.0,13.99,48.0,337.5,PCS,316.0,0.3647839202679955,4.847,3.324,1551,"[3, 6, 9, 12, 27, 30]","[209, 61, 25, 23, 1, 1]",A,147,73.8571,31.0826,0.4208,1.0,0.1771,smooth,0,35,2
14370004001,台糖貳號砂糖,42.0,34.0,19.0,27132.0,20.92,20.0,1356.6,PCS,316.0,0.3637306044899251,2.712,3.464,884,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 19, 30]","[182, 61, 25, 10, 6, 11, 4, 2, 1, 2, 1, 16, 2, 1, 1, 1]",A,83,42.0952,17.4525,0.4146,1.0,0.1719,smooth,0,20,3
14022019001,華元蚵仔煎洋芋片,57.0,28.0,25.0,39900.0,1.66,10.0,3990.0,PCS,313.0,0.3679205346577557,1.89,1.809,616,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12]","[195, 81, 20, 8, 7, 4, 3, 1, 4, 1, 2]",A,55,27.0952,11.6701,0.4307,1.0,0.1855,smooth,0,13,6
10041067001,礦沛氣泡水PET585ml,42.0,28.0,25.0,29400.0,15.48,24.0,1225.0,PCS,313.0,0.3668772187130214,31.926,19.134,10312,"[4, 8, 16, 20, 24, 28, 32, 40, 44, 48, 56, 72, 80]","[5, 81, 7, 3, 74, 2, 7, 1, 2, 91, 43, 6, 1]",A,860,352.0,308.6383,0.8768,1.0,0.7688,erratic,1,223,18
14615017001,得意的一天國民優質健康調合2L,36.0,24.0,29.0,25056.0,12.34,6.0,4176.0,PCS,311.0,0.3699938334361094,2.833,2.494,918,"[1, 2, 3, 4, 6, 7, 8, 12, 30]","[11, 245, 2, 34, 19, 1, 2, 9, 1]",A,86,42.2857,18.6471,0.441,1.0,0.1945,smooth,0,21,8
14023047001,樂事雞汁家庭號,44.0,36.0,24.0,38016.0,4.5,12.0,3168.0,PCS,308.0,0.3710204829919501,1.328,0.968,413,"[1, 2, 3, 4, 5, 8, 12]","[249, 45, 8, 5, 2, 1, 1]",A,40,19.6667,8.4872,0.4316,1.0,0.1862,smooth,0,9,4
14820008001,大茂黑瓜 170g,32.0,24.0,23.0,17664.0,11.58,48.0,368.0,PCS,302.0,0.3781403643272612,10.219,20.534,3270,"[1, 2, 3, 4, 5, 6, 9, 10, 12, 15, 20, 23, 24, 25, 32, 42, 48, 50, 54, 90, 96]","[8, 5, 182, 2, 4, 75, 3, 2, 6, 1, 1, 1, 1, 1, 1, 1, 9, 1, 2, 1, 13]",A,581,155.7143,331.2738,2.1274,1.0,4.526,erratic,2,170,5
10000007001,可口可樂 Zero 330ml,40.0,28.0,12.0,13440.0,8.58,24.0,560.0,PCS,301.0,0.379143680938651,18.667,15.457,5712,"[6, 12, 18, 24, 30, 42, 48, 54, 72, 84, 96]","[118, 47, 13, 86, 1, 1, 35, 1, 1, 2, 1]",A,514,272.0,103.6687,0.3811,1.0,0.1453,smooth,0,119,6
14370020001,台糖貳號砂糖500克,44.0,34.0,21.0,31416.0,21.28,40.0,785.4,PCS,301.0,0.3801469975500408,3.121,5.289,952,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 50, 60]","[166, 59, 16, 7, 8, 15, 2, 3, 1, 5, 20, 1, 1, 1]",A,85,40.0952,26.9998,0.6734,1.0,0.4535,smooth,1,21,3
14121068001,盛香珍濃厚檸檬巧克酥,36.0,24.0,18.0,15552.0,1.81,10.0,1555.2,PCS,300.0,0.3811469808836519,2.303,1.264,737,"[1, 2, 3, 4, 5, 6, 8, 9, 12]","[23, 256, 3, 24, 4, 6, 1, 1, 2]",A,68,35.0952,19.8794,0.5664,1.0,0.3209,smooth,1,16,3
10001025001,黑松汽水Can 245ml,40.0,27.0,10.0,10800.0,6.8,24.0,450.0,PCS,295.0,0.3860968983850269,30.626,14.319,9096,"[24, 48, 72, 192]","[223, 71, 2, 1]",A,770,424.0,148.3995,0.35,1.0,0.1225,smooth,0,175,7
14505917001,科學麵香蔥雞汁風味40g,39.0,31.0,12.0,14508.0,2.02,40.0,362.7,PCS,294.0,0.3880568657189047,14.148,17.269,4400,"[5, 10, 15, 20, 25, 30, 35, 40, 50, 55, 60, 80, 100]","[177, 66, 6, 2, 7, 2, 4, 31, 4, 2, 1, 8, 1]",A,393,209.5238,111.0282,0.5299,1.0,0.2808,smooth,1,91,3
10034036001,泰山冰鎮葡萄鮮冰茶 250ml,35.0,20.0,11.0,7700.0,6.65,24.0,320.8,PCS,294.0,0.3870768820519658,22.922,14.645,6762,"[6, 12, 18, 24, 36, 42, 48]","[86, 14, 2, 133, 2, 1, 57]",A,661,322.0,205.8912,0.6394,1.0,0.4088,smooth,1,160,4
14510107001,皇家穀堡一等特賞米(圓ㄧ)2.5Kg,35.0,24.0,5.0,4288.0,2.5,1.0,4287.5,PCS,288.0,0.3909468175530408,2.497,1.372,759,"[1, 2, 3, 4, 5, 6, 8]","[30, 214, 2, 25, 5, 27, 1]",A,75,36.1429,23.1998,0.6419,1.0,0.412,smooth,1,18,6
14521157001,康寶濃湯-自然原味金黃玉米56.3G,35.0,29.0,34.0,34510.0,6.7,96.0,359.5,PCS,286.0,0.3947634206096565,3.781,4.566,1104,"[2, 4, 6, 8, 10, 12, 18, 20, 24, 46, 50]","[167, 89, 10, 10, 8, 3, 1, 1, 1, 1, 1]",A,101,47.8095,22.5558,0.4718,1.0,0.2226,smooth,0,25,2
10040025001,悅氏天然水6000ml,34.0,17.0,35.0,20230.0,10.69,2.0,10115.0,PCS,286.0,0.3938101031649472,3.413,1.608,1017,"[1, 2, 3, 4, 6, 12]","[6, 105, 1, 177, 3, 6]",A,93,43.2857,21.2959,0.492,1.0,0.242,smooth,0,23,24
