item_code,item_name,order_frequency,total_qty,avg_qty_per_order,days_ordered,best_fit,poisson_p,normal_p,note
14413999001,小安素強護Complete均衡營養配方 小安素強護,2,4,2.0,2,poisson,,,sparse
14500000001,味味A排骨雞麵(袋) 90g,1184,13445,11.065843621399177,21,poisson,0.0029,0.0,
14500003001,味王麻油雞湯麵(包) 90g,114,1625,13.0,13,poisson,0.0025,0.0,
14500005001,味王排骨雞-精燉肉醬(包) 93g,10,180,16.363636363636363,8,poisson,0.8036,0.1719,
14500006001,味味A排骨雞乾麵XL重量包123g 排骨雞乾麵,94,632,6.448979591836735,21,poisson,0.4347,0.0,
14500007001,維力元祖雞汁麵70g 雞汁麵,139,1135,8.107142857142858,21,poisson,0.4059,0.0,
14500008001,台酒花雕雞麵(碗)200g,120,3696,26.978102189781023,20,poisson,0.0724,0.0,
14500010001,統一阿Q排骨雞汁(碗) 107g,352,3651,10.002739726027396,21,poisson,0.0,0.0,
14500011001,日正冬菜雞絲麵150g 日正冬菜雞絲麵,7,10,1.4285714285714286,6,poisson,0.9794,0.0,
14500012001,大補帖麻油雞(碗)105g,45,112,2.488888888888889,7,poisson,0.001,0.0,
14500013001,味味A小排骨雞麵(碗) 90g 小排骨雞麵,567,6870,11.507537688442213,21,poisson,0.005,0.0,
14500014001,味味A排骨雞包麵80gX12特規 味味A排骨雞包,171,343,2.0058479532163744,15,poisson,0.002,0.0,
14500017001,味味A冬菜鴨肉冬粉(袋) 60g 冬菜鴨肉湯冬粉,23,112,4.869565217391305,11,poisson,0.0775,0.0275,
14500018001,韓式小雞麵(雞汁味)30g x3 韓式小雞麵,5,48,9.6,5,poisson,1.0,0.0,
14500023001,統一大補帖當歸鴨細麵(碗)102g,248,1500,5.434782608695652,21,poisson,0.0505,0.0,
14500024001,台酒米酒麻油雞麵(碗)200g,76,1044,13.736842105263158,18,poisson,0.0075,0.0,
14500026001,味味A冬菜鴨肉冬粉(碗) 60g 冬菜鴨肉冬粉,192,1449,7.355329949238579,20,poisson,0.0046,0.0,
14500028001,日村雞絲麵--海鮮口味300g 海鮮口味,19,23,1.2105263157894737,11,poisson,0.5095,0.158,
14500029001,日村雞絲麵--肉燥口味300g 肉燥口味,16,23,1.4375,12,poisson,0.6987,0.0468,
14500030001,日村雞絲麵--香菇口味300g 香菇口味,28,33,1.1785714285714286,17,normal,0.2226,0.2962,
14500031001,日村雞絲麵--當歸口味300g 當歸口味,15,16,1.0666666666666669,8,poisson,0.2365,0.0227,
14500032001,維力手打包麵-清香雞汁75g,68,430,6.323529411764706,20,poisson,0.593,0.0,
14500037001,韓式小雞麵(雞汁味)30g x24,475,588,1.2352941176470589,21,poisson,0.1514,0.0,
14500042001,韓式小雞麵(香辣味)28gx24 韓式小雞麵-辣,297,379,1.2718120805369129,19,poisson,0.0024,0.0,
14500043001,家樂福海鮮風味雞絲麵 家福海鮮雞絲麵,8,8,1.0,5,poisson,0.4405,0.0,
14500048001,韓式小雞麵(香辣味)袋裝28g*3 韓式小雞麵香辣,82,141,1.6987951807228916,18,poisson,0.0447,0.0,
14500051001,味王當歸藥膳湯麵(包)85g 當歸藥膳湯麵,17,88,5.176470588235294,6,poisson,0.013,0.0,
14500053001,維力原祖輕辣雞汁風味麵70g*5 維力原祖輕辣雞,4,30,7.5,3,poisson,1.0,0.0,
14500056001,味味A排骨雞風味乾麵(重量碗)110g *排骨雞乾麵重,225,804,3.268292682926829,20,poisson,0.0001,0.0,
14500058001,上智雞絲麵冬菜口味280g,27,37,1.3703703703703705,17,normal,0.2231,0.2687,
14500059001,上智雞絲麵當歸口味280g 上智雞絲麵,19,22,1.1578947368421053,11,poisson,0.5049,0.2281,
14500064001,台酒麵攤三杯雞風味乾麵105g,117,730,6.239316239316239,15,poisson,0.0727,0.0,
14500066001,雙響泡日式雞白湯麵107g 日式雞白湯麵,19,30,1.5789473684210529,10,poisson,0.2664,0.0569,
14500067001,味味A辣排骨雞風味乾麵123g 辣排骨雞乾麵,204,1912,9.192307692307692,15,poisson,0.0078,0.0,
14500081001,台酒紹興雪菜雞肉麵195g,25,102,4.08,11,normal,0.0792,0.2734,
14501002001,美味小舖蔥燒牛肉湯麵(包)72g 美味小舖蔥燒牛,47,400,8.333333333333334,18,poisson,0.5272,0.0,
14501004001,味王原汁牛肉麵(袋) 82g,226,2995,13.021739130434783,21,poisson,0.5234,0.0,
14501005001,台酒花雕酸菜牛肉麵(包)200g,238,1101,4.439516129032258,21,poisson,0.7849,0.0,
14501007001,味王小館椒麻牛肉湯麵(包)91g *椒麻牛肉麵,21,100,4.761904761904762,13,poisson,0.8061,0.6129,
14501010001,來一客-牛肉蔬菜 65g,720,5007,6.784552845528455,21,poisson,0.0005,0.0,
14501011001,滿漢大餐珍味牛肉麵(碗)187g,361,980,2.714681440443213,21,poisson,0.0603,0.0,
14501012001,滿漢大餐蔥燒牛肉(碗) 192g,572,1656,2.895104895104895,21,poisson,0.016,0.0,
14501013001,統一阿Q紅椒牛肉(碗) 101g,369,3540,9.291338582677165,21,poisson,0.0002,0.0,
14501014001,統一辣味蔥燒牛肉(包) 90g,456,5010,10.986842105263158,21,poisson,0.2247,0.0,
14501016001,滿漢大餐珍味牛肉(袋) 173g,209,1359,6.291666666666667,21,poisson,0.242,0.0,
14501017001,味味一品皇朝牛筋麵(碗) 185g 皇朝牛筋麵,28,152,5.066666666666666,5,normal,0.0,0.0,
14501021001,味王原汁牛肉包麵75g(特規) 味王原汁牛肉包,115,1836,15.965217391304348,13,poisson,0.0013,0.0,
14501022001,滿漢大餐蔥燒牛肉(袋) 187g,498,2728,5.286821705426356,21,poisson,0.7623,0.0,
14501026001,味味一品紅燒牛肉麵(碗)181g 味味一品紅燒牛,237,626,2.630252100840336,21,poisson,0.0471,0.0,
14501029001,味味一品皇朝牛筋麵(包)177g 味味一品皇朝牛,15,93,6.2,9,poisson,0.4531,0.0889,
14501031001,台酒花雕酸菜牛肉麵(碗)200g,69,927,11.035714285714286,13,poisson,0.0071,0.0,
14501037001,味味一品原汁珍味牛肉(袋)185g,80,302,3.682926829268293,20,poisson,0.3805,0.0,
14501038001,滿漢大餐麻辣鍋牛肉麵(袋)200g,212,921,4.263888888888889,21,poisson,0.0707,0.0,
14501045001,來一客川辣牛肉 67g,565,3468,6.105633802816901,21,poisson,0.0025,0.0,
14501047001,味味A香辣牛肉麵(袋) 83g 香辣牛肉麵,159,1765,10.895061728395062,21,normal,0.3127,0.4473,
14501052001,維力手打紅燒牛肉湯麵(包)85g 維力手打紅燒牛,42,495,11.25,16,poisson,0.1771,0.0,
14501053001,味味一品原汁珍味牛肉(碗)185g 原汁珍味牛肉麵,192,1028,4.966183574879227,20,poisson,0.0206,0.0,
14501058001,滿漢大餐麻辣鍋牛肉(碗) 204g,75,522,6.289156626506024,18,poisson,0.1394,0.0,
14501063001,統一蔥燒牛肉碗麵 90g,521,4326,8.208728652751423,21,poisson,0.0014,0.0,
14501065001,一度贊-老甕牛肉麵(碗) 185g 老甕牛肉(碗),62,452,6.366197183098592,7,poisson,0.0001,0.0,
14501084001,味王紅燒牛肉麵(包) 83g,60,395,6.583333333333333,18,normal,0.2577,0.2837,
14501086001,一度贊-紅燒牛肉(袋) 200g,256,981,3.8171206225680936,21,poisson,0.6281,0.0,
14501899001,味味一品紅燒牛肉袋麵181g 紅燒牛肉袋麵,39,153,3.923076923076923,16,poisson,0.1588,0.0,
14501902001,維力大炒一番-鐵板牛肉(包)85g 大炒一番-牛肉,223,2056,9.05726872246696,21,poisson,0.0083,0.0,
14501905001,雙響泡爆香牛肉湯麵(桶)109g 爆香牛肉碗麵,1,1,1.0,1,poisson,,,sparse
14501926001,維力大乾麵蔥燒牛肉風味麵95g 大乾麵蔥燒牛肉,24,140,5.833333333333333,7,poisson,0.0002,0.0,
14501928001,真爽蔥辣牛肉風味麵75g 真爽蔥辣牛肉,67,640,9.552238805970148,20,poisson,0.661,0.0,
14501929001,真爽黑胡椒牛肉風味麵80g 真爽黑胡椒牛肉,83,550,6.626506024096385,21,normal,0.0868,0.5156,
14501930001,NOBRAND經典辣牛肉風味拉麵,1,1,1.0,1,poisson,,,sparse
14501938001,朕一品 金門高坑牛肉麵216g 金門高坑牛肉麵,26,111,4.269230769230769,11,poisson,0.0582,0.0,
14501940001,韓國不倒翁蔥燒牛肉風味碗麵104g X6 不倒翁蔥燒牛肉,2,2,1.0,1,poisson,,,sparse
14501941001,味丹 阿嬤ㄟ滷味麵175g 味丹滷味麵,11,36,3.272727272727273,8,poisson,0.8112,0.0,
14501942001,味丹 老北京炸醬麵84g 老北京炸醬麵,86,732,8.511627906976743,15,poisson,0.5699,0.0,
14501943001,薑燒麻油雞麵線,12,13,1.0833333333333333,8,poisson,0.6166,0.218,
14501944001,蒜香豆瓣辣雞麵,19,24,1.263157894736842,12,poisson,0.8299,0.2825,
14502002001,真爽精燉豬肉風味麵80g 真爽精燉豬肉,68,695,10.07246376811594,20,poisson,0.7807,0.0,
14502003001,美味小舖肉燥湯麵(包)67g,45,525,11.170212765957446,19,normal,0.8475,0.9178,
14502004001,一度贊-爌肉(碗) 200g,322,3370,10.305810397553516,21,poisson,0.0283,0.0,
14502005001,日清出前一丁黑蒜油豬骨湯味麵(杯) 黑蒜油豬骨,10,28,2.8,6,poisson,0.3793,0.0364,
14502006001,拉麵道-日式豚骨(袋) 94g,412,2093,5.080097087378641,21,poisson,0.1301,0.0,
14502007001,味王香菇肉羹湯碗麵 88g 香菇肉羹湯碗麵,140,843,5.657718120805369,21,poisson,0.6884,0.0,
14502008001,味丹酒膳排骨袋麵 酒膳排骨袋麵,14,51,3.642857142857143,7,poisson,0.1608,0.0144,
14502009001,統一肉燥(包) 85g,1210,15360,12.641975308641976,21,poisson,0.1418,0.0,
14502010001,維力大炒一番-泡菜燒肉(包)85g 大炒一番-泡菜,227,1952,8.524017467248909,21,poisson,0.1322,0.0,
14502011001,來一客-京燉肉骨 71g,720,6195,8.47469220246238,21,poisson,0.0578,0.0,
14502012001,統一肉骨茶(包) 93g,260,2935,10.672727272727272,21,poisson,0.0407,0.0,
14502014001,來一客-肉燥菠菜 67g,799,3318,4.1475,21,poisson,0.0022,0.0,
14502015001,統一阿Q蒜香珍肉(碗)106g,251,1629,6.438735177865612,20,poisson,0.5754,0.0,
14502016001,台酒麵攤-酒燉排骨風味湯麵95g 台酒-酒燉排骨,65,405,6.230769230769231,12,poisson,0.1137,0.0,
14502018001,日清咚兵衛油豆腐烏龍麵(碗) 日清豆腐烏龍麵,18,29,1.6111111111111112,6,poisson,0.0072,0.0,
14502019001,真爽麻辣鍋豬肉風味麵80g 真爽麻辣鍋豬肉,75,570,7.5,18,poisson,0.2425,0.0,
14502020001,浪味炒麵 80g 炒麵,54,740,12.982456140350877,13,poisson,0.0456,0.0,
14502021001,味味一品原汁珍味爌肉(袋)190g 爌肉袋麵,71,258,3.633802816901409,18,poisson,0.1768,0.0,
14502022001,滿漢大餐蔥燒豬肉(袋) 193g,144,1017,6.690789473684211,21,poisson,0.014,0.0,
14502023001,台酒麻辣酒香豚肉麵(包)200g,106,468,4.373831775700935,14,poisson,0.0045,0.0,
14502026001,滿漢大餐蔥燒豬肉麵(大碗)193g,348,980,2.8080229226361033,21,poisson,0.0288,0.0,
14502029001,台酒花雕東坡肉麵(包)200g,105,531,5.009433962264151,20,poisson,0.26,0.0,
14502031001,味王排骨酥湯麵(包)80g,29,140,4.827586206896552,15,poisson,0.7172,0.6212,
14502041001,味味A肉骨茶麵(袋) 85g 肉骨茶袋麵,325,3860,11.091954022988508,21,poisson,0.018,0.0,
14502044001,出前一丁北海道味噌豬骨即食麵 味噌豬骨,1,5,5.0,1,poisson,,,sparse
14502045001,大食客蒜香豚骨湯麵(碗)120g,20,27,1.35,9,poisson,0.0093,0.0041,
14502047001,媽媽麵紅蔥肉燥風味(包)80g 維力媽媽麵,56,665,11.083333333333334,18,poisson,0.5324,0.0,
14502054001,味味一品原汁珍味爌肉(碗)190g 原汁珍味爌肉麵,113,542,4.40650406504065,19,poisson,0.0017,0.0,
14502068001,日清拉王辣豚骨味非油炸速食麵 日清拉王辣豚骨,9,12,1.3333333333333333,8,poisson,0.7504,0.0,
14502069001,日清拉王豚骨味非油炸速食麵 日清拉王豚骨,5,6,1.2,4,poisson,1.0,0.0,
14502077001,統一肉燥碗麵 85g,497,4581,8.676136363636363,21,poisson,0.0,0.0,
14502080001,味王香菇肉羹麵(包) 87g,53,440,8.0,13,poisson,0.0705,0.0,
14502081001,味味麵精燉肉燥湯麵(包) 78g,406,7941,18.33949191685912,21,poisson,0.2351,0.0,
14502111001,一度贊-爌肉(袋) 200g,251,1032,4.111553784860558,21,poisson,0.5923,0.0,
14503000001,統一鮮蝦麵(包) 83g,386,4705,11.851385390428211,21,poisson,0.3281,0.0,
14503002001,維力媽媽麵-蛤蜊海鮮(包)80g 維力媽媽麵海鮮,112,640,5.714285714285714,21,poisson,0.6369,0.0,
14503003001,來一客-鮮蝦魚板 63g,2477,13011,5.244256348246675,21,poisson,0.0009,0.0,
14503004001,Paldo高麗麵-海鮮味 113g 高麗麵-海鮮味,36,210,5.833333333333333,17,normal,0.6484,0.7888,
14503005001,維力大炒一番-九層塔蛤蜊85g 大炒九層塔蛤蜊,216,1868,8.414414414414415,19,poisson,0.0351,0.0,
14503010001,美味小舖海鮮湯麵(包)68g 美味小舖海鮮湯,27,360,12.413793103448276,14,poisson,0.2505,0.0,
14503013001,統一鮮蝦碗麵83g,273,2571,9.182142857142855,20,poisson,0.0281,0.0,
14503019001,統一阿Q桶麵生猛海鮮(碗) 98g,485,3318,6.757637474541752,21,poisson,0.0028,0.0,
14503024001,日清合味道香辣海鮮味杯麵 香辣海鮮味,45,98,2.0851063829787235,19,poisson,0.4233,0.4205,
14503034001,不倒翁海鮮烏龍拉麵(袋)120g 不倒翁海鮮拉麵,93,510,5.483870967741935,20,poisson,0.0981,0.0,
14503047001,日清合味道XO醬海鮮味杯麵 XO醬海鮮味,14,25,1.7857142857142858,8,poisson,0.3328,0.0195,
14503048001,日清合味道酸辣蝦味杯麵 酸辣蝦味,46,83,1.8043478260869563,20,normal,0.0871,0.2648,
14503999001,雙響泡泰蝦酸辣湯麵114g 泰蝦酸辣湯麵,14,22,1.5714285714285714,10,poisson,0.9395,0.1066,
14504001001,隨緣鮮蔬百匯麵(袋) 80g 鮮蔬百匯麵(袋),186,1295,6.925133689839572,20,poisson,0.0563,0.0,
14504002001,隨緣素魷魚羹麵(袋) 94g,118,1185,9.556451612903226,20,poisson,0.0742,0.0,
14504006001,維力炸醬麵(包)-素食 90g,274,2937,10.162629757785467,20,poisson,0.588,0.0,
14504008001,維力素飄香-素排骨雞 90g 素飄香-素排骨雞,123,970,7.578125,20,poisson,0.108,0.0,
14504009001,味王素食(包)82g,80,790,9.634146341463415,17,poisson,0.062,0.0,
14504012001,不倒翁泡菜拉麵(袋)120g 不倒翁泡菜拉麵,69,405,5.869565217391305,12,poisson,0.2776,0.0,
14504015001,隨緣素肉骨茶麵(袋) 90g 素肉骨茶麵(袋),201,1700,8.292682926829269,21,poisson,0.0017,0.0,
14504027001,隨緣韓式泡菜湯麵(包)75g,172,1570,8.920454545454545,21,poisson,0.1018,0.0,
14504028001,維力素飄香-素紅燒牛肉 85g 素飄香-素紅燒牛,101,885,8.349056603773585,19,poisson,0.0113,0.0,
14504038001,味王當歸藥膳包麵78g(特規) 味王當歸藥膳包,58,750,12.93103448275862,16,poisson,0.9803,0.0,
14504042001,福慧當歸口味素絲麵300g 福慧當歸素絲麵,11,16,1.4545454545454546,9,poisson,0.845,0.1083,
14504044001,不倒翁泡菜風味碗麵 105G,4,7,1.75,3,poisson,1.0,0.0,
14504050001,隨緣麻醬辣腐乳乾麵(袋)86g*5 隨緣麻醬辣腐乳,2,15,7.5,2,poisson,,,sparse
14504052001,素飄香野菜多風味碗麵95g 素飄香野菜多,123,252,2.032258064516129,21,poisson,0.0158,0.0,
14504053001,素飄香麻辣燙風味碗麵100g 素飄香麻辣燙,103,183,1.7766990291262137,21,poisson,0.0131,0.0,
14504055001,維力素飄香麻辣燙風味麵90g 素飄香麻辣燙,284,1925,6.730769230769231,21,poisson,0.0287,0.0,
14504056001,維力素食炸醬重量碗110g 素食炸醬重量碗,8,15,1.875,4,poisson,0.2135,0.0,
14504060001,隨緣南洋叻沙拌麵碗麵92g 南洋叻沙拌麵,5,8,1.6,3,poisson,1.0,0.0,
14504062001,隨緣泰式酸辣湯麵碗麵98g 泰式酸辣湯麵,8,15,1.875,7,poisson,0.867,0.0,
14504076001,日清拉王醬油味非油炸速食麵 日清拉王醬油,9,11,1.2222222222222223,8,poisson,0.7504,0.0,
14505003001,不倒翁辛辣拉麵(袋)120g 不倒翁辛辣拉麵,33,185,5.606060606060606,11,poisson,0.7326,0.0,
14505005001,統一肉燥風味調合米粉(包) 60g,272,2695,9.729241877256316,21,poisson,0.3468,0.0,
