item_code,item_name,abc_kmeans,distribution,mean_order_freq,std_order_freq,cv,cv_class,full_class
11103317001,一匙靈抗菌EX防成分PLUS洗衣精補包 一匙靈防補,A,poisson,2.3333,1.5275,0.6547,1,high demand - volatile
11103321001,毛寶PM2.5洗衣精 毛寶除蹣抗菌,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11103321002,毛寶PM2.5洗衣精 毛寶PM2.5制臭,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
11103322001,毛寶天然植萃PM2.5洗衣精 毛寶天然植萃,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
11103323001,白帥帥小蘇打抗菌洗衣精 白帥小蘇打洗衣,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11103331001,輕時代超濃縮洗衣片 超濃縮洗衣片,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11103334001,家福馬賽香皂洗衣精補充瓶 1.755L,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11103336001,ARIEL超濃縮抗菌抗洗衣精補充包,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
11103346001,白蘭含熊寶貝花漾清新洗衣精補充包 花漾清新補,B,poisson,1.1429,1.069,0.9354,1,medium demand - volatile
11103347001,白蘭含熊寶貝森林晨露洗衣精瓶裝,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11103350001,茶樹莊園-茶樹天然濃縮抗菌洗衣精,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
11103354001,茶樹莊園-茶樹天然濃縮抗菌洗衣精補茶樹抗菌洗衣補,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11103361001,加倍潔洗衣液體小蘇打(淨白)補充 洗衣淨白補充,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11103365001,德國dalli護色超濃縮洗衣精2.75L,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
11103369001,寶瀅強效淨垢洗衣凝露2.5L,B,poisson,1.5238,1.2344,0.8101,1,medium demand - volatile
11103370001,德國dalli全效超濃縮洗衣精2.75L 達麗全效2.7,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
11103371001,獅王奈米樂洗衣精特販組 奈米樂特販組,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11103375001,白鴿迷人小蒼蘭香氛抗菌洗衣精補充包,A,poisson,3.4286,1.8516,0.5401,1,high demand - volatile
11103377001,白蘭4X酵素極淨洗衣球除菌淨味,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11103380001,白蘭4X酵素極淨洗衣球除菌除 白蘭除菌除,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
11103387001,ARIEL抗菌3D洗衣膠囊室內晾衣17顆,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11103388001,ARIEL抗菌3D洗衣膠囊17顆盒裝 Ariel膠囊,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11103884001,水晶肥皂液体 檸檬香茅,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
11103884002,水晶肥皂液体,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11103884003,水晶肥皂液体 薰衣馬鞭草,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
11104001001,毛寶除璊抗菌冷洗精補充包 除璊抗菌補充包,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
11104005001,白鴿貼心衣物手洗精,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
11104005002,白鴿貼心衣物手洗精 白鴿小蒼蘭,B,poisson,1.2857,1.1339,0.8819,1,medium demand - volatile
11104006001,毛寶除蹣抗菌冷洗精手洗專用瓶 冷洗精手洗專,B,poisson,0.9048,0.9512,1.0513,2,medium demand - intermittent
11104013001,毛寶天然環保冷洗精1000g 環保冷洗1000g,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
11110005001,熊寶貝香水精華柔軟護衣精經典山茶花 山茶花,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
11110006001,妙管家衣物柔軟精補充包玫瑰,B,poisson,1.8571,1.3628,0.7338,1,medium demand - volatile
11110007001,妙管家衣物柔軟精補充包淡雅,A,poisson,3.2857,1.8127,0.5517,1,high demand - volatile
11110008001,妙管家衣物柔軟精補充包-果漾清香,A,poisson,3.2857,1.8127,0.5517,1,high demand - volatile
11110012001,毛寶衣物柔軟精瓶裝 -溫暖花香,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11110013001,毛寶柔軟精補充包 -溫暖花香 柔軟精補充包,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
11110014001,白鴿衣物柔軟精 白鴿柔軟薰衣草,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
11110014002,白鴿衣物柔軟精 白鴿柔軟小蒼蘭,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
11110016001,白鴿衣物柔軟精-富士櫻 富士櫻,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
11110018001,白鴿衣物柔軟精富士櫻補充包 白鴿柔補富士櫻,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
11110020001,毛寶衣物柔軟精--防霉日光浴 毛寶衣物柔軟精,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11110022001,蘭諾衣物柔軟芳香豆-梔子蒼蘭330ml 蘭諾柔軟芳香豆,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11110026001,白鴿衣物柔軟精-花香,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11110028001,白鴿衣物柔軟精薰衣草補充包,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
11110029001,白鴿衣物柔軟精花香補充包,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
11110031001,一匙靈抗菌EX抑菌柔衣精瓶裝,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11110031002,一匙靈抗菌EX抑菌柔衣精瓶裝 EX柔衣棉花香,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11110032001,毛寶柔軟精補充包防霉日光浴 毛寶柔軟精補充,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
11110033001,家福Horizon茉莉金橘濃縮柔軟精,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
11110045001,家福Horizon日本櫻桃花濃縮柔軟精,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11110050001,熊寶貝香水精華柔軟護衣精氣質小蒼蘭 小蒼蘭,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11110053001,妙管家衣物柔軟精--玫瑰花香 柔軟精瓶裝玫瑰,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11110056001,蘭諾芳香豆Hebe限定組(清晨草木),C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
11110060001,一匙靈抗菌EX抑菌柔衣精補充包 柔衣精補充包,B,poisson,1.4762,1.215,0.8231,1,medium demand - volatile
11110060002,一匙靈抗菌EX抑菌柔衣精補充包 EX柔衣棉花香,B,poisson,1.0476,1.0235,0.977,1,medium demand - volatile
11110063001,Drs Formula 防蹣柔軟精 防蹣柔軟精,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11110065001,白鴿衣物柔軟精-玫瑰 白鴿柔軟精玫瑰,C,poisson,0.3333,0.5774,1.7321,2,low demand - intermittent
11110066001,白鴿衣物柔軟精補充包-玫瑰 柔軟補-玫瑰,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
11110075001,熊寶貝香水精華柔軟護衣精清新茉莉,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11110077003,蘭諾衣物芳香豆40ml 蘭諾芳香豆草木,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
11110078001,蘭諾衣物芳香豆455ml補充包,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
11110078002,蘭諾衣物芳香豆455ml補充包,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
11110078003,蘭諾衣物芳香豆455ml補充包,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
11110078004,蘭諾衣物芳香豆455ml補充包 蘭諾芳甜花石榴,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
11110078005,蘭諾衣物芳香豆455ml補充包 蘭諾芳青蘋甜麝,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
11110079001,蘭諾衣物芳香豆520ml 蘭諾芳香豆玫瑰,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
11110079003,蘭諾衣物芳香豆520ml,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11110079004,蘭諾衣物芳香豆520ml,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
11110079005,蘭諾衣物芳香豆520ml 蘭諾青蘋甜麝香,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
11110082001,新熊寶貝舒恬薰衣草柔軟護衣精補充包 熊寶貝薰衣草補,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
11110083001,新熊寶貝柔軟護衣精玫瑰甜心香 3.2L 熊寶貝玫瑰甜心,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
11110084001,新熊寶貝柔軟護衣精茶樹抗菌3.0L 熊寶貝茶樹抗菌,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
11110085001,新熊寶貝沁藍海洋香柔軟護衣精補充包,B,poisson,2.1905,1.48,0.6757,1,medium demand - volatile
11110086001,新熊寶貝柔軟護衣精純淨溫和3.2L 熊寶貝純淨溫和,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
11110087001,新熊寶貝柔軟護衣精補充包,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
11110087002,新熊寶貝柔軟護衣精補充包,C,poisson,0.3333,0.5774,1.7321,2,low demand - intermittent
11110088001,新熊寶貝柔軟護衣精3.0L 熊寶貝淡雅櫻花,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
11110088002,新熊寶貝柔軟護衣精3.0L 熊寶貝竹萃淨味,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
11110089001,新熊寶貝柔軟護衣精補充包,B,poisson,1.4286,1.1952,0.8367,1,medium demand - volatile
11110090001,新熊寶貝純淨溫和柔軟護衣精補充包,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
11110091001,新熊寶貝柔軟護衣精沁藍海洋香 3.2L,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
11110092001,新熊寶貝柔軟護衣精舒恬薰衣草3.2L 熊寶貝薰衣草,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
11110093001,新熊寶貝柔軟護衣精茶樹抗菌補充包 熊寶貝茶樹補,B,normal,1.0952,0.9712,0.8868,1,medium demand - volatile
11110094001,新熊寶貝柔軟護衣精3.2L 熊寶貝陽光馨香,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
11110095001,新熊寶貝玫瑰甜心香柔軟護衣精補充包,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
11110100001,家福BLUE蓮花野生漿果柔軟精,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11110101001,家福JUNGLE廣藿香柑橘柔軟精,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11110999001,蘭諾衣物柔軟芳香豆-薔葳鈴蘭330ml 蘭諾柔軟芳香豆,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
11111003001,妙管家(彩漂)新型漂白水,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
11111004001,妙管家衣物殺菌液 妙管家衣物殺菌,B,poisson,0.9524,0.9759,1.0247,2,medium demand - intermittent
11111005001,新奇漂白水陽光萊姆香1500ml 新奇漂白水陽光,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
11111007001,新奇潔豔漂白水 新奇潔豔漂白水,B,poisson,1.1905,1.0911,0.9165,1,medium demand - volatile
11111008001,妙管家超強漂白水,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
11111009001,妙管家彩漂漂白水 -玫瑰香,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
11111010001,妙管家彩色漂白水 -補充包,B,normal,1.0476,0.9989,0.9535,1,medium demand - volatile
11111011001,新奇漂白水 1500ml瓶裝,A,poisson,4.3333,2.0817,0.4804,0,high demand - stable
11111012001,新奇潔艷漂白水-沁雅薔薇香 新奇潔艷漂白水,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
11111013001,超值漂白水1000克 漂白水1000克,B,poisson,1.7143,1.3093,0.7638,1,medium demand - volatile
11111014001,妙管家彩漂漂白水補充包-玫瑰,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
11111015001,新奇潔艷漂白水沁雅薔薇補充包 新奇潔艷漂白水,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
11111017001,超值漂白水5000克,A,poisson,8.619,2.9358,0.3406,0,high demand - stable
11111019001,家福超值增豔雙氧漂白水,B,poisson,2.1429,1.4639,0.6831,1,medium demand - volatile
11111020001,新奇漂白水600ml 新奇漂白水600m,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
11111021001,白蘭漂白水,A,poisson,3.8571,1.964,0.5092,1,high demand - volatile
11111022001,新奇潔艷漂白水補充包 新奇潔艷補充包,B,poisson,1.0476,1.0235,0.977,1,medium demand - volatile
11111023001,白鴿殺菌漂白素,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
11111025001,公道先生漂白水,B,poisson,1.7619,1.3274,0.7534,1,medium demand - volatile
11111030001,藍寶增豔漂白水 藍寶增豔漂白水,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
11111033001,妙管家超強漂白水4L 妙管家超強漂白,A,poisson,4.5238,2.1269,0.4702,0,high demand - stable
11111037001,白蘭鮮彩漂白水 白蘭鮮彩漂白水,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
11111050001,新奇漂白水 新奇漂白水,B,poisson,1.9048,1.3801,0.7246,1,medium demand - volatile
11112001001,毛寶衣領精補充包 衣領精補充包,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
11112002001,毛寶衣領精附噴槍651g 毛寶衣領4000g,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
11112004001,毛寶衣領精 毛寶衣領精,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
11112005001,妙管家高級衣領精 (重裝) 加贈500ml,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11112007001,效達衣領去漬凝膠 效達去漬凝膠,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
11112008001,妙管家衣領精組裝包 噴裝加重裝瓶,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11112015001,OP天然茶酚衣物去漬劑 OP茶酚衣物去漬,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11112017001,碧蓮衣物去漬凝膠,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
11112021001,橘子工坊溫和無氯漂白粉,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
11112038001,Tide To Go 去漬筆3支 去漬筆3支,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
11112040001,一匙靈抗菌EX除菌去漬液 EX去漬液,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
12000003001,566香水能量洗髮露白麝香 566洗髮白麝,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
12000005001,潘婷淨化極潤順澤洗髮露500ml 潘婷護色洗髮露,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
12000007001,絲蘊無矽靈修護洗髮乳 無矽靈修護洗髮,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
12000011001,美吾髮琥珀檀香雪松精油洗髮露 美吾髮琥珀檀香,B,poisson,1.2381,1.1127,0.8987,1,medium demand - volatile
12000013001,施華蔻8重精油豐盈洗髮乳,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
12000016001,566洗潤雙效洗髮乳 洗潤雙效洗髮乳,B,poisson,0.9524,0.9759,1.0247,2,medium demand - intermittent
12000018001,潘婷淨化極潤淨澈洗髮露500ml 潘婷淨澈洗髮露,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
12000019001,飛柔淨油柔順微米洗髮露530ML 0矽靈淨油洗髮露,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
12000020001,飛柔熱油滋潤洗髮乳 飛柔熱油滋潤洗,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
12000022001,魅尚萱 完美造型持久洗髮精680ml 魅尚萱造型洗,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
12000026001,ES無限濃情奢華香水洗髮精 無限濃情洗髮精,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
12000028001,花王植萃弱酸洗髮精長效潔味型 花王植萃洗潔味,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
12000032001,ANTICA義大利草本專家洋甘菊洗髮乳 洋甘菊洗髮乳,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
12000035001,ES大馬士革玫瑰香水洗髮精 玫瑰香水洗髮精,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
12000036001,飛柔檸檬均衡滋潤洗髮乳,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
12000039001,麗仕髮的補給乳木果萃取胺基酸洗髮精 乳木果萃取,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
12000041001,ES綠野迷情奢華香水洗髮精 綠野迷情洗髮精,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
12000042001,麗仕柔亮直順洗髮乳 麗仕直順洗髮乳,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
12000044001,思波綺瞬亮修護洗髮乳 思波綺瞬亮修洗,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
12000045001,美吾髮白茶茉莉馨香洗髮露 美吾髮白茶洗髮,B,poisson,0.9524,0.9759,1.0247,2,medium demand - intermittent
12000047001,上山採藥日光金萱頭皮洗髮露600ml 金萱頭皮洗髮露,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
12000048001,多芬植萃藍風鈴豐盈洗髮露 多芬藍鈴洗髮露,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
12000049001,潘婷乳液修護去屑洗髮乳700ml,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
12000050001,飛柔薄荷水涼洗髮乳 飛柔薄荷水涼洗,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
12000051001,思波綺豐盈洗髮精(軟塌髮用),B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
12000053001,麗仕璐咪可草本純淨洗髮精 璐咪可草本洗髮,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
12000054001,多芬植萃橙花淨化洗髮露 多芬橙花洗髮露,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
12000057001,美吾髮鼠尾草沁香洗髮露 美吾髮鼠尾草洗,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
12000058001,566洗髮露800g-(無矽靈咖啡因控油),B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
12000059001,超值玫瑰洗髮乳,B,poisson,1.6667,1.291,0.7746,1,medium demand - volatile
12000060001,超值薰衣草洗髮乳,B,poisson,1.619,1.2724,0.7859,1,medium demand - volatile
12000061001,絲蘊無矽靈水潤洗髮乳 無矽靈水潤洗髮,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
12000064001,艾瑪花園植物性清爽滑順洗髮精500ml 清爽滑順洗髮精,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
12000067001,Drs Formula髮根強化洗髮精清 清爽感,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
12000069001,Farcent香水奇蹟洗髮露-療癒鼠尾草 花仙子洗髮鼠尾,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
12000070001,Farcent香水奇蹟洗髮露-微醺小蒼蘭 花仙子洗髮蒼蘭,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
12000071001,上山採藥魚池紅玉修護洗髮露600ml 紅玉修護洗髮露,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
12000075001,美國箭牌馬洗髮精 箭牌馬洗髮精,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
