sku_i,sku_j,cooc,n_i,n_j,jaccard
10033037001,10034011001,29,521,229,0.04022191400832178
14810006001,14830009001,31,535,267,0.040207522697795074
14011028001,14102250001,44,462,677,0.04018264840182648
14011034001,14011059001,27,360,339,0.04017857142857143
14010040001,14104118001,66,1258,451,0.04017041996348144
10010002001,10031001001,52,693,654,0.040154440154440155
14011034001,14113066001,32,360,469,0.04015056461731493
10032047001,10034042001,48,544,700,0.04013377926421405
14010031001,14131033001,36,275,658,0.04013377926421405
14501010001,14505138001,38,700,285,0.04012671594508976
14131008001,14131047001,28,143,583,0.04011461318051576
14001093001,14010040001,58,246,1258,0.040110650069156296
14500000001,14804007001,95,1183,1281,0.04010130856901646
14000039001,14104012001,36,492,442,0.0400890868596882
14832018001,14833024001,22,371,200,0.04007285974499089
14001047001,14121017001,26,446,229,0.040061633281972264
14000006001,14000022001,27,448,253,0.040059347181008904
10021026001,10033070001,105,2552,175,0.04004576659038902
14000017001,14131033001,39,355,658,0.04004106776180698
14000006001,14110015001,39,448,565,0.04004106776180698
14000197001,14244052001,23,482,116,0.04
14820014001,14840017001,24,339,285,0.04
14010011001,14104118001,37,511,451,0.04
14003041001,14010034001,25,331,319,0.04
10033005001,10033037001,29,233,521,0.04
14600005001,14820028001,23,269,329,0.04
10010004001,10034036001,27,408,294,0.04
10031005001,10033025001,48,645,603,0.04
14011003001,14102249001,58,743,765,0.04
14502041001,14504006001,23,325,273,0.04
14000196001,14001090001,23,342,256,0.04
14101025001,14131047001,41,483,583,0.04
14503003001,14505138001,105,2447,285,0.039969547011800534
14804002001,14805012001,62,173,1441,0.03994845360824742
14001049001,14010034001,22,254,319,0.039927404718693285
14000032001,14104012001,35,470,442,0.039908779931584946
14503003001,14840006001,121,2447,706,0.03990765171503958
10021025001,10031001001,89,1666,654,0.03989242492155984
14001012001,14100003001,26,177,501,0.03987730061349693
14104101001,14121014001,22,152,422,0.03985507246376811
14502041001,14505013001,43,325,797,0.03985171455050973
14000006001,14101048001,32,448,387,0.039850560398505604
10040005001,10040063001,20,212,310,0.0398406374501992
14105102001,14131075001,20,171,351,0.0398406374501992
14002002001,14011032001,29,305,452,0.03983516483516483
14100003001,14121057001,27,501,204,0.03982300884955752
14104067001,14121014001,27,283,422,0.03982300884955752
14501063001,14505016001,45,521,654,0.03982300884955752
14001093001,14121019001,25,246,407,0.03980891719745223
14112007001,14132031001,36,644,297,0.039779005524861875
14001047001,14133003001,36,446,495,0.039779005524861875
10011001001,10014090001,21,209,340,0.03977272727272727
14011003001,14110015001,50,743,565,0.0397456279809221
10002102001,14121106001,34,395,495,0.0397196261682243
14112018001,14132031001,20,227,297,0.03968253968253968
14011003001,14131041001,47,743,489,0.039662447257383965
10001004001,14001074001,22,394,183,0.03963963963963964
10014028001,10032008001,22,236,341,0.03963963963963964
10014023001,10030013001,21,219,332,0.03962264150943396
14131041001,14131075001,32,489,351,0.039603960396039604
14000060001,14000073001,20,175,350,0.039603960396039604
14014020001,14121019001,23,197,407,0.039586919104991396
14110054001,14112013001,42,246,857,0.03958529688972667
14502009001,14820012001,64,1210,471,0.039579468150896725
14011003001,14101048001,43,743,387,0.03955841766329347
14810006001,14830010001,35,535,385,0.03954802259887006
14831020001,14840003001,38,287,712,0.03954214360041623
14011031001,14131033001,37,315,658,0.03952991452991453
14011052001,14101025001,36,464,483,0.03951701427003293
14010247001,14131075001,26,333,351,0.03951367781155015
10033037001,10035035001,48,521,742,0.03950617283950617
10001009001,10010002001,48,570,693,0.03950617283950617
10030046001,10030048001,22,101,478,0.03949730700179533
14003029001,14010011001,33,358,511,0.039473684210526314
14011034001,14130007001,29,360,404,0.03945578231292517
10021026001,10035035001,125,2552,742,0.039444619753865574
14503000001,14504006001,25,386,273,0.03943217665615142
14102250001,14110054001,35,677,246,0.039414414414414414
14100003001,14102249001,48,501,765,0.03940886699507389
10033037001,10034003001,32,521,323,0.03940886699507389
14102249001,14121014001,45,765,422,0.03940455341506129
14112013001,14131041001,51,857,489,0.039382239382239385
14501012001,14505099001,28,572,167,0.03938115330520394
14131041001,14504027001,25,489,171,0.03937007874015748
14110054001,14112016001,20,246,282,0.03937007874015748
14502014001,14505014001,47,799,442,0.03936348408710218
14010034001,14131033001,37,319,658,0.039361702127659576
14103009001,14112013001,46,358,857,0.03934987168520103
10014090001,10034036001,24,340,294,0.03934426229508197
14112007001,14503003001,117,644,2447,0.03934095494283793
14000057001,14502011001,57,791,715,0.039337474120082816
14000057001,14130001001,37,791,187,0.039319872476089264
14104012001,14130007001,32,442,404,0.03931203931203931
14501063001,14502007001,25,521,140,0.03930817610062893
14820028001,14833024001,20,329,200,0.03929273084479371
14113066001,14131075001,31,469,351,0.03929024081115336
10000026001,14131033001,44,506,658,0.039285714285714285
14501063001,14505099001,26,521,167,0.03927492447129909
14001045001,14104002001,26,349,339,0.03927492447129909
14820012001,14831002001,26,471,217,0.03927492447129909
10031910001,10034025001,28,346,395,0.03927068723702665
10021025001,14023056001,135,1666,1908,0.03925559755742949
14505014001,14505099001,23,442,167,0.03924914675767918
10034019001,10035035001,48,529,742,0.039247751430907606
14502081001,14505013001,45,395,797,0.03923278116826504
10001025001,10002010001,20,294,236,0.0392156862745098
10030003001,10033018001,34,259,642,0.0392156862745098
14121074001,14131033001,35,270,658,0.03919372900335946
14023056001,14501045001,93,1908,559,0.039174389216512215
14011032001,14131047001,39,452,583,0.0391566265060241
10010004001,10032016001,39,408,627,0.0391566265060241
14102249001,14132031001,40,765,297,0.03913894324853229
10031013001,14503003001,119,713,2447,0.03913186451825058
14104118001,14112014001,36,451,505,0.0391304347826087
14501011001,14501013001,27,361,356,0.0391304347826087
14010036001,14011059001,21,219,339,0.03910614525139665
14830009001,14832018001,24,267,371,0.03908794788273615
10032006001,10035035001,54,694,742,0.03907380607814761
14011031001,14102246001,25,315,350,0.0390625
14501011001,14502015001,23,361,251,0.03904923599320883
14000057001,14231003001,39,791,247,0.03903903903903904
10032013001,14023056001,96,648,1908,0.03902439024390244
14121014001,14132031001,27,422,297,0.03901734104046243
14110106001,14121068001,22,286,300,0.03900709219858156
10002102001,10002943001,20,395,138,0.03898635477582846
10000002001,10001001001,22,448,139,0.03893805309734513
14501013001,14503003001,105,356,2447,0.038917716827279465
14000032001,14003041001,30,470,331,0.038910505836575876
10021025001,14503003001,154,1666,2447,0.03889871179590806
14000006001,14121019001,32,448,407,0.038882138517618466
14011034001,14104012001,30,360,442,0.038860103626943004
14020026001,14112013001,65,881,857,0.038852361028093245
14121014001,14121019001,31,422,407,0.03884711779448621
14000039001,14131033001,43,492,658,0.03884372177055104
14501022001,14502022001,24,498,144,0.038834951456310676
14521157001,14810016001,28,285,464,0.038834951456310676
14104012001,14104129001,32,442,414,0.038834951456310676
14000006001,14131027001,28,448,301,0.038834951456310676
14100003001,14131041001,37,501,489,0.03882476390346275
14104129001,14113066001,33,414,469,0.03882352941176471
14001047001,14011052001,34,446,464,0.03881278538812785
14011032001,14131075001,30,452,351,0.03880983182406209
10010004001,10034019001,35,408,529,0.038802660753880266
14010034001,14130007001,27,319,404,0.03879310344827586
14000057001,14104129001,45,791,414,0.03879310344827586
14501012001,14505138001,32,572,285,0.03878787878787879
14003019001,14121019001,23,209,407,0.0387858347386172
14104012001,14113066001,34,442,469,0.03876852907639681
10030007001,10033054001,25,475,195,0.03875968992248062
10034004001,10034036001,20,242,294,0.03875968992248062
14011053001,14131033001,45,548,658,0.03875968992248062
14021010001,14204059001,30,561,243,0.03875968992248062
14130007001,14130009001,21,404,159,0.03874538745387454
14021010001,14110015001,42,561,565,0.03874538745387454
10001004001,14810016001,32,394,464,0.0387409200968523
14010040001,14131075001,60,1258,351,0.03873466752743705
14611010001,14621041001,34,690,222,0.0387243735763098
14001047001,14105102001,23,446,171,0.03872053872053872
10032047001,10034025001,35,544,395,0.03871681415929203
14820012001,14833024001,25,471,200,0.03869969040247678
10013003001,14810016001,26,234,464,0.03869047619047619
14000039001,14011003001,46,492,743,0.03868797308662742
10014090001,10031001001,37,340,654,0.038662486938349006
14502006001,14502012001,25,412,260,0.03863987635239567
14011003001,14011034001,41,743,360,0.038606403013182675
14102246001,14130017001,21,350,215,0.03860294117647059
10030013001,10033005001,21,332,233,0.03860294117647059
14100003001,14104129001,34,501,414,0.03859250851305335
14011028001,14021010001,38,462,561,0.03857868020304569
14500000001,14831007001,74,1183,810,0.0385617509119333
14110015001,14132031001,32,565,297,0.03855421686746988
10021026001,10031001001,119,2552,654,0.03854875283446712
14840003001,14840017001,37,712,285,0.03854166666666667
14001074001,14810016001,24,183,464,0.038523274478330656
14000017001,14010034001,25,355,319,0.03852080123266564
14000039001,14003019001,26,492,209,0.03851851851851852
14501014001,14505005001,27,456,272,0.03851640513552068
14010040001,14113066001,64,1258,469,0.03848466626578473
10031013001,14023056001,97,713,1908,0.0384310618066561
14102250001,14130007001,40,677,404,0.03842459173871278
14830009001,14840006001,36,267,706,0.0384204909284952
14101048001,14104118001,31,387,451,0.03841387856257745
14001042001,14102246001,30,461,350,0.03841229193341869
14820028001,14821003001,40,329,753,0.03838771593090211
14501011001,14501045001,34,361,559,0.03837471783295711
14000006001,14011003001,44,448,743,0.03836094158674804
14113066001,14120012001,29,469,316,0.03835978835978836
10031005001,10032010001,41,645,465,0.03835360149672591
10040039001,10040063001,26,394,310,0.038348082595870206
14023056001,14132015001,86,1908,421,0.038341506910387874
14503019001,14505099001,24,483,167,0.038338658146964855
14000057001,14000197001,47,791,482,0.03833605220228385
14104017001,14131033001,34,263,658,0.038331454340473504
14500013001,14505016001,44,538,654,0.03832752613240418
14023056001,14121014001,86,1908,422,0.03832442067736185
14010040001,14112013001,78,1258,857,0.03829160530191458
14011003001,14112013001,59,743,857,0.038286826735885786
10021026001,10021035001,118,2552,648,0.038286826735885786
14805012001,14831007001,83,1441,810,0.038284132841328415
14830069001,14831007001,39,248,810,0.038272816486751716
14003041001,14101025001,30,331,483,0.03826530612244898
14001093001,14131075001,22,246,351,0.03826086956521739
14000197001,14101048001,32,482,387,0.038231780167264036
10010035001,10014028001,24,416,236,0.03821656050955414
14112041001,14500037001,27,261,473,0.03818953323903819
14101025001,14101048001,32,483,387,0.03818615751789976
14502009001,14502081001,59,1210,395,0.03816300129366106
14203017001,14503003001,115,683,2447,0.03814262023217247
14010031001,14131075001,23,275,351,0.03814262023217247
10033018001,10033066001,30,642,175,0.03811944091486658
14500013001,14501011001,33,538,361,0.03810623556581986
14805012001,14830010001,67,1441,385,0.03808982376350199
14021010001,14022167001,23,561,66,0.0380794701986755
14011028001,14014018001,23,462,165,0.0380794701986755
14102249001,14131041001,46,765,489,0.0380794701986755
14500000001,14810006001,63,1183,535,0.038066465256797584
14501004001,14501014001,25,226,456,0.0380517503805175
14011032001,14132015001,32,452,421,0.03804994054696789
10010004001,10032010001,32,408,465,0.03804994054696789
14102249001,14505016001,52,765,654,0.038039502560351136
14505013001,14805012001,82,797,1441,0.038033395176252316
14102250001,14502011001,51,677,715,0.03803131991051454
14000039001,14000057001,47,492,791,0.03802588996763754
10021008001,10034019001,47,754,529,0.03802588996763754
14130016001,14131075001,20,195,351,0.03802281368821293
10032008001,10033005001,21,341,233,0.0379746835443038
14010040001,14131027001,57,1258,301,0.03794940079893475
14001042001,14011003001,44,461,743,0.03793103448275862
10033025001,10034027001,27,603,136,0.037921348314606744
14611010001,14840006001,51,690,706,0.0379182156133829
14104012001,14130017001,24,442,215,0.037914691943127965
14003029001,14102249001,41,358,765,0.03789279112754159
14020053001,14022019001,28,458,309,0.037889039242219216
14500010001,14501010001,38,341,700,0.03788634097706879
14020053001,14112013001,48,458,857,0.037884767166535126
14501012001,14502054001,25,572,113,0.03787878787878788
14011032001,14112007001,40,452,644,0.03787878787878788
14020026001,14501012001,53,881,572,0.03785714285714286
14000039001,14003029001,31,492,358,0.03785103785103785
14010040001,14500000001,89,1258,1183,0.03784013605442177
14001052001,14003029001,21,218,358,0.03783783783783784
14500013001,14505138001,30,538,285,0.03783102143757881
14010011001,14014011001,23,511,120,0.03782894736842105
14121014001,14132050001,23,422,209,0.03782894736842105
14002002001,14102249001,39,305,765,0.037827352085354024
10032011001,14131041001,22,115,489,0.037800687285223365
14011053001,14502011001,46,548,715,0.03779786359901397
14001042001,14112013001,48,461,857,0.03779527559055118
14112014001,14132050001,26,505,209,0.0377906976744186
14011003001,14011053001,47,743,548,0.03778135048231511
14000197001,14011032001,34,482,452,0.03777777777777778
10002008001,10002010001,23,396,236,0.03776683087027915
10031910001,10032008001,25,346,341,0.0377643504531722
14112007001,14500013001,43,644,538,0.03775241439859526
14011031001,14110015001,32,315,565,0.03773584905660377
10013003001,14370004001,20,234,316,0.03773584905660377
14112007001,14804007001,70,644,1281,0.03773584905660377
14001052001,14104012001,24,218,442,0.03773584905660377
14000057001,14200069001,38,791,254,0.03773584905660377
14500013001,14501010001,45,538,700,0.037720033528918694
14010031001,14011003001,37,275,743,0.03771661569826707
