tick,energy,job_queue_len,stop_and_go,turning,load_mass,moving_robots
15158.85,0.50493,15,0,0,4257.088,16
15159.0,0.513473,15,1,0,4227.983,16
15159.15,0.687211,15,1,1,3804.965,15
15159.3,0.713069,15,0,1,4079.619,16
15159.45,0.528948,15,1,0,4101.248,16
15159.6,0.544644,15,0,0,4101.248,16
15159.75,0.558984,15,0,0,4101.248,16
15159.9,0.570988,15,0,0,4101.248,16
15160.05,0.548541,15,1,0,3708.793,15
15160.2,0.721161,15,0,1,3708.793,15
15160.35,0.533943,15,0,0,3708.793,15
15160.5,0.530964,15,1,0,3708.793,14
15160.65,0.593858,15,0,1,3708.793,14
15160.8,0.462685,15,2,0,3475.311,13
15160.95,0.768748,15,1,2,3898.329,13
15161.1,0.499558,15,2,1,4007.321,12
15161.25,0.508541,15,0,1,4007.321,12
15161.4,0.417549,15,1,0,3626.653,11
15161.55,0.424109,15,0,0,3626.653,11
15161.7,0.435655,15,0,0,4007.321,12
15161.85,0.455149,15,0,0,4399.776,13
15162.0,0.450379,15,1,0,4002.818,12
15162.15,0.461603,15,0,0,4002.818,12
