item_code,item_id,n_slots,s_total,rop_global,rop_per_slot
14200129001,2784,1,20,3,3
10303003001,2785,1,96,42,42
11021068001,2786,1,24,3,3
12000214001,2787,1,24,2,2
12123028001,2788,1,60,12,12
14312045001,2789,1,36,6,6
14300032001,2790,1,24,11,11
10022016001,2791,1,120,33,33
12122053001,2792,1,12,3,3
14011033001,2793,1,12,5,5
10022015001,2794,1,48,6,6
14313024001,2795,1,30,11,11
14012002001,2796,1,20,2,2
14510176001,2797,1,13,3,3
11022017001,2798,1,4,3,3
14822010001,2799,1,72,5,5
14506046001,2800,1,24,3,3
14403104001,2801,1,20,3,3
14212013001,2802,1,80,3,3
14241002001,2803,1,40,4,4
12103004001,2804,1,60,3,3
10020003001,2805,1,120,51,51
14241003001,2806,1,48,3,3
12103011001,2807,1,144,11,11
12001008001,2808,1,36,3,3
12000246001,2809,1,48,3,3
11061002001,2810,1,30,2,2
12010074001,2811,1,36,7,7
14210009001,2812,1,72,3,3
12123107001,2813,1,24,7,7
12103075001,2814,1,160,2,2
14506059001,2815,1,16,2,2
12123097001,2816,1,24,6,6
14242008001,2817,1,20,4,4
11021006001,2818,1,12,2,2
14633937001,2819,1,216,3,3
11111030001,2820,1,4,4,4
14510253001,2821,1,13,4,4
14303898001,2822,1,24,3,3
12120039001,2823,1,24,5,5
14506383001,2824,1,64,8,8
11041019001,2825,1,50,5,5
14133902001,2826,1,12,5,5
11021030001,2827,1,24,3,3
14600912001,2828,1,96,6,6
11103265001,2829,1,4,3,3
31501007001,2830,1,60,5,5
12000112001,2831,1,24,3,3
11103135001,2832,1,4,4,4
11041007001,2833,1,48,3,3
12106016002,2834,1,72,4,4
12011042001,2835,1,24,3,3
12106020001,2836,1,60,3,3
14200096001,2837,1,48,3,3
14310015001,2838,1,48,2,2
12110022001,2839,1,192,3,3
14506313001,2840,1,100,24,24
31476039001,2841,1,50,3,3
14632352001,2842,1,108,3,3
14601027001,2843,1,48,4,4
10033023001,2844,2,96,70,35
12011003001,2845,1,24,10,10
14311046001,2846,1,24,7,7
14510259001,2847,1,13,3,3
14204028001,2848,1,24,5,5
14104080001,2849,1,12,3,3
14632022001,2850,1,48,3,3
11040008001,2851,1,36,4,4
14311119001,2852,1,20,4,4
14506135001,2853,1,12,3,3
14632030001,2854,1,84,12,12
14311095001,2855,1,10,2,2
11051007001,2856,1,24,3,3
14741010001,2857,1,72,5,5
12002052001,2858,1,24,3,3
14103049001,2859,1,15,3,3
11103291001,2860,1,21,3,3
12120088001,2861,1,96,11,11
12105043002,2862,1,12,2,2
10033033001,2863,1,48,9,9
12011108001,2864,1,24,3,3
31423898001,2865,1,25,3,3
14850102001,2866,2,2,2,1
12125004001,2867,1,84,3,3
12000350001,2868,1,24,5,5
11062023001,2869,1,20,4,4
14620001001,2870,1,24,9,9
12220021001,2871,1,4,3,3
14820009001,2872,1,120,10,10
14352098001,2873,1,14,3,3
14804008001,2874,1,96,28,28
11050031002,2875,1,24,3,3
31762009001,2876,1,18,3,3
14509007001,2877,1,12,3,3
12005093008,2878,1,36,4,4
12011189001,2879,1,12,5,5
31244002001,2880,1,216,9,9
14130044001,2881,1,12,3,3
12102053001,2882,1,96,5,5
14351038001,2883,1,12,3,3
12102059001,2884,1,36,2,2
14351032001,2885,1,24,5,5
14002022001,2886,1,36,13,13
14501943001,2887,1,24,3,3
14001080001,2888,1,12,3,3
14120008001,2889,1,24,3,3
14244031001,2890,1,20,3,3
10041020001,2891,1,24,6,6
14000036001,2892,1,24,2,2
14620909001,2893,1,24,3,3
11111012001,2894,1,4,4,4
14361149001,2895,1,24,5,5
11040044001,2896,1,18,3,3
14361061001,2897,1,12,7,7
14000092001,2898,1,8,5,5
12327050001,2899,1,4,3,3
14361034001,2900,1,12,2,2
14620107001,2901,1,24,4,4
14361899001,2902,1,12,3,3
14244018001,2903,1,36,3,3
14620092001,2904,1,24,4,4
10011004001,2905,1,144,21,21
10904003001,2906,2,4,3,2
14226042001,2907,1,120,6,6
14509015001,2908,1,24,3,3
12202008001,2909,1,4,4,4
14023305001,2910,1,32,3,3
11010025001,2911,1,12,3,3
14370017001,2912,1,60,6,6
15020925001,2913,1,216,24,24
12010010001,2914,1,8,3,3
12010001001,2915,1,144,31,31
11075013001,2916,1,90,4,4
12201112001,2917,1,36,6,6
14111045001,2918,1,12,2,2
14240006001,2919,1,12,7,7
14613004001,2920,1,12,3,3
14003008001,2921,1,16,4,4
31568012001,2922,1,36,3,3
11110077003,2923,1,350,9,9
14342008001,2924,1,72,3,3
11100012001,2925,1,4,3,3
14211028001,2926,1,105,3,3
12011005001,2927,1,24,7,7
14226012001,2928,1,60,11,11
14220085001,2929,1,40,3,3
12000125001,2930,1,30,3,3
10023083001,2931,1,12,2,2
11032018001,2932,1,36,3,3
14615011001,2933,1,6,4,4
14601067001,2934,1,160,3,3
14223006001,2935,1,240,3,3
12011490001,2936,1,12,3,3
12011364001,2937,1,24,8,8
14362898001,2938,1,12,8,8
14311051001,2939,1,20,6,6
10013007001,2940,1,192,55,55
12301010001,2941,1,72,3,3
11103084001,2942,1,12,5,5
12301009001,2943,1,48,3,3
14333006001,2944,1,12,5,5
14226063001,2945,1,120,9,9
14830063001,2946,1,144,6,6
31502032004,2947,1,40,5,5
12010053001,2948,1,204,3,3
12120018001,2949,1,24,4,4
11041026001,2950,1,96,3,3
11050002001,2951,1,24,3,3
12011068001,2952,1,12,3,3
14225056001,2953,1,96,7,7
14000008001,2954,2,10,9,5
12011348001,2955,1,12,3,3
10030020001,2956,1,36,20,20
14225946001,2957,1,324,3,3
35301004001,2958,1,30,11,11
14506298001,2959,1,80,3,3
14613014001,2960,2,48,34,17
12002100001,2961,1,30,2,2
10024005001,2962,1,96,38,38
14632067001,2963,1,72,2,2
14332002001,2964,1,6,4,4
12000438001,2965,1,36,3,3
14361081001,2966,1,12,3,3
14201020001,2967,1,30,4,4
11050003001,2968,1,12,4,4
14223083001,2969,1,48,3,3
31567004001,2970,1,24,6,6
14505039001,2971,1,48,3,3
14332013001,2972,1,12,4,4
11071008001,2973,1,192,13,13
14632059001,2974,1,84,5,5
14201049001,2975,1,20,4,4
14311086001,2976,1,12,9,9
11022031001,2977,1,36,5,5
14226067001,2978,1,120,7,7
12020087001,2979,1,96,3,3
11022001001,2980,1,24,4,4
14621028001,2981,1,216,20,20
12212024001,2982,1,60,5,5
14822020001,2983,1,72,2,2
12000340001,2984,1,24,2,2
14822018001,2985,1,60,3,3
11102007001,2986,1,36,2,2
14631929001,2987,1,48,3,3
14242007001,2988,1,60,10,10
14222027001,2989,1,960,25,25
14204090001,2990,1,12,4,4
11042007001,2991,1,24,4,4
12000220001,2992,1,18,2,2
14315015001,2993,1,6,2,2
12010113001,2994,1,36,3,3
14010235001,2995,1,12,3,3
14242016001,2996,1,50,3,3
14350001001,2997,1,20,7,7
12123073001,2998,1,48,15,15
14621033001,2999,1,36,3,3
11032003002,3000,1,36,4,4
14204135001,3001,1,36,8,8
14603038001,3002,1,80,3,3
14010284001,3003,1,48,3,3
14604037001,3004,1,174,2,2
14631043001,3005,1,72,5,5
14621034001,3006,1,60,10,10
11074020001,3007,1,36,5,5
14222048001,3008,1,120,16,16
14833078001,3009,1,144,9,9
31823049001,3010,2,2,2,1
12003028001,3011,1,60,4,4
14822021001,3012,1,60,5,5
14615030001,3013,1,12,4,4
10023051001,3014,1,4,3,3
14001079001,3015,1,12,3,3
10023044001,3016,1,4,3,3
31546020001,3017,1,36,4,4
14020949001,3018,1,6,2,2
14822899001,3019,1,90,3,3
14353037001,3020,1,8,6,6
31533309001,3021,1,24,4,4
11103067001,3022,1,8,3,3
14203068001,3023,1,40,4,4
14353017001,3024,1,12,5,5
14243148001,3025,1,60,3,3
12121061001,3026,1,60,5,5
10023029001,3027,1,4,3,3
14822038001,3028,1,84,5,5
14611015001,3029,1,6,3,3
14312005001,3030,1,36,7,7
12125006001,3031,1,24,4,4
14621078001,3032,1,72,4,4
14506111001,3033,1,24,3,3
14312027001,3034,1,60,3,3
11073025001,3035,1,96,2,2
11021047001,3036,1,240,5,5
14504042001,3037,1,12,3,3
14602060001,3038,1,240,2,2
14506041001,3039,1,12,3,3
12000182001,3040,1,24,3,3
12102087001,3041,1,156,3,3
10040034001,3042,2,96,53,27
10035011001,3043,1,16,14,14
14507042001,3044,1,72,4,4
14303033001,3045,1,24,3,3
11050123001,3046,2,6,4,2
31422001001,3047,1,48,3,3
12011102001,3048,1,24,2,2
11110078005,3049,1,50,3,3
12103060001,3050,1,120,9,9
14303035001,3051,1,12,3,3
14510099001,3052,1,13,3,3
12102105001,3053,1,156,3,3
11030020001,3054,1,24,4,4
14133907001,3055,1,24,3,3
11110078003,3056,1,30,4,4
14111059001,3057,1,6,2,2
14832003001,3058,1,96,13,13
15023008001,3059,1,144,70,70
12001108001,3060,1,30,3,3
14244025001,3061,1,60,5,5
11010023001,3062,1,12,6,6
12103101001,3063,1,24,3,3
12103125001,3064,1,48,3,3
14132150001,3065,1,24,3,3
14730010001,3066,1,36,2,2
11110083001,3067,1,4,3,3
10034043001,3068,1,48,22,22
31422008001,3069,1,48,6,6
14302002001,3070,1,24,2,2
12102035001,3071,1,80,3,3
14832909001,3072,1,216,6,6
14302043001,3073,1,12,3,3
12011150001,3074,1,12,4,4
11010013002,3075,1,6,3,3
14850042001,3076,2,2,2,1
11021017001,3077,1,80,3,3
14731905001,3078,1,60,4,4
12102058001,3079,1,144,5,5
12023025001,3080,1,48,7,7
14511076001,3081,1,13,4,4
10032081001,3082,1,48,22,22
12011210001,3083,1,24,3,3
11050078001,3084,1,20,3,3
14721003001,3085,1,24,4,4
14701008002,3086,1,72,3,3
12011263001,3087,1,12,4,4
11010112001,3088,1,12,3,3
14820016001,3089,1,108,9,9
14304001001,3090,1,24,4,4
14501941001,3091,1,36,6,6
31426001001,3092,1,50,4,4
14200002001,3093,1,100,3,3
14200001001,3094,1,100,3,3
12000067001,3095,1,36,4,4
14100007001,3096,1,20,6,6
12100018001,3097,1,72,6,6
14507085001,3098,1,96,3,3
11050103001,3099,1,24,3,3
14101017001,3100,1,336,4,4
12106019001,3101,1,24,3,3
12011148001,3102,1,36,4,4
14510186001,3103,1,13,3,3
11031914001,3104,1,72,4,4
11022024002,3105,1,24,2,2
12003042001,3106,1,45,3,3
12005093005,3107,1,36,4,4
14300057001,3108,1,48,3,3
10014067001,3109,1,144,37,37
31707014001,3110,1,48,4,4
14830037001,3111,1,144,12,12
11022024001,3112,1,24,3,3
14822009001,3113,1,72,4,4
31255010001,3114,1,50,4,4
14805002001,3115,1,96,28,28
12212056001,3116,1,60,2,2
14506048001,3117,1,36,3,3
11010019001,3118,1,12,3,3
12220009001,3119,1,4,3,3
12000197001,3120,1,24,5,5
14312018001,3121,1,36,5,5
14822926001,3122,1,60,3,3
12003098001,3123,1,45,3,3
12122018001,3124,1,60,5,5
11010040001,3125,1,12,3,3
12000351001,3126,1,24,3,3
14506646001,3127,1,20,3,3
10023003001,3128,1,48,7,7
12122030001,3129,1,48,5,5
11030066001,3130,1,48,4,4
14211052001,3131,1,60,3,3
11073009001,3132,1,144,7,7
31531042001,3133,1,160,8,8
14301018001,3134,1,12,2,2
12020314001,3135,1,84,3,3
12000049001,3136,1,24,4,4
14300070001,3137,1,24,5,5
12020035001,3138,1,60,4,4
30052113002,3139,1,60,5,5
31623006001,3140,1,24,4,4
12000208001,3141,1,24,2,2
14403103001,3142,1,20,2,2
14243054001,3143,1,60,2,2
12201020001,3144,1,30,30,30
11061035001,3145,1,30,3,3
31420001001,3146,1,48,5,5
14342028001,3147,1,60,4,4
14111100001,3148,1,36,3,3
14210021001,3149,1,24,3,3
12123147001,3150,1,24,10,10
10040021001,3151,1,72,47,47
14210026001,3152,1,105,3,3
12010019001,3153,1,24,4,4
31568011001,3154,1,12,4,4
31421011001,3155,1,72,5,5
12103048001,3156,1,144,6,6
11061053001,3157,1,20,5,5
14611025001,3158,1,24,6,6
14210048001,3159,1,36,7,7
12020141001,3160,1,108,5,5
11031913001,3161,1,36,2,2
11042020001,3162,1,18,3,3
12102116001,3163,1,24,3,3
12012015001,3164,1,48,2,2
12123127001,3165,1,48,5,5
14111102001,3166,1,12,4,4
15020007001,3167,1,36,23,23
14343028001,3168,1,30,3,3
31603018001,3169,1,48,3,3
14244071001,3170,1,72,10,10
14833033001,3171,1,108,3,3
14500005001,3172,1,90,35,35
12103105001,3173,1,144,15,15
14603030001,3174,1,60,4,4
11104013001,3175,1,12,3,3
14710007001,3176,1,24,3,3
12103024001,3177,1,216,6,6
14822925001,3178,1,60,3,3
12103025001,3179,1,144,18,18
12103026001,3180,1,192,8,8
12211016001,3181,1,14,3,3
14343026001,3182,1,60,3,3
11032003001,3183,1,36,4,4
14370069001,3184,1,60,3,3
11074018001,3185,1,36,4,4
14615048001,3186,1,6,4,4
14510255001,3187,1,13,3,3
12000264001,3188,1,36,2,2
14602034001,3189,1,60,3,3
14361102001,3190,1,12,3,3
14242135001,3191,1,8,2,2
14506199001,3192,1,80,21,21
11022036001,3193,1,24,8,8
11050009002,3194,1,30,3,3
10032052001,3195,2,48,30,15
31423896001,3196,1,20,3,3
14510005001,3197,1,13,4,4
11050022001,3198,1,12,3,3
14103084001,3199,1,540,3,3
14223008001,3200,1,20,5,5
12100002001,3201,1,96,4,4
14362900001,3202,1,15,6,6
14243017001,3203,1,60,3,3
11103164001,3204,1,18,4,4
14360014001,3205,1,12,3,3
12105011001,3206,1,12,3,3
11030029001,3207,1,48,4,4
11051022001,3208,1,108,4,4
14802005001,3209,1,120,9,9
12000101001,3210,1,12,5,5
10002051001,3211,1,12,7,7
11030018001,3212,1,36,4,4
14506264001,3213,1,40,9,9
14506230001,3214,1,60,3,3
11103280001,3215,1,18,3,3
14832043001,3216,1,24,3,3
14000099001,3217,1,12,6,6
12120015001,3218,1,96,15,15
12002107001,3219,1,30,3,3
11071018001,3220,1,36,5,5
14310109001,3221,1,12,4,4
14023005001,3222,1,15,2,2
14505047001,3223,1,12,7,7
14620103001,3224,1,36,6,6
14601063001,3225,1,48,3,3
14361014001,3226,1,12,3,3
14620149001,3227,1,36,3,3
14311040001,3228,1,12,3,3
12326152001,3229,1,36,3,3
12105053001,3230,1,24,3,3
14302018001,3231,1,18,8,8
14361177001,3232,1,24,2,2
14602036001,3233,1,60,3,3
12011215001,3234,1,36,5,5
31827020001,3235,2,4,3,2
31504002001,3236,1,10,7,7
14506334001,3237,1,12,3,3
14312001001,3238,1,48,5,5
14244034001,3239,1,8,3,3
14200060001,3240,1,40,6,6
12101043001,3241,1,192,5,5
10023008001,3242,1,4,3,3
11110088002,3243,1,4,3,3
65106084001,3244,1,30,3,3
12106067001,3245,1,54,5,5
14222104001,3246,1,60,2,2
14502005001,3247,1,24,5,5
11072034001,3248,1,12,3,3
14602050001,3249,1,138,6,6
14616033001,3250,1,24,3,3
14506112001,3251,1,12,3,3
14301020001,3252,1,12,3,3
10031899001,3253,1,24,4,4
10034026001,3254,2,24,17,9
14200070001,3255,1,40,3,3
12221001001,3256,1,8,6,6
41521020001,3257,2,2,2,1
12011347001,3258,1,12,6,6
14311161001,3259,1,24,7,7
14362902001,3260,1,15,4,4
30010006001,3261,1,1950,7,7
11022034001,3262,1,36,3,3
14225052001,3263,1,96,2,2
14602049001,3264,1,174,3,3
31502037001,3265,1,40,4,4
14311172001,3266,1,20,9,9
35753007001,3267,1,96,6,6
14001055001,3268,1,10,6,6
11103062001,3269,1,12,3,3
14523029001,3270,1,36,3,3
14223296001,3271,1,150,4,4
12201034001,3272,1,33,26,26
11022059001,3273,1,24,4,4
14361053001,3274,1,12,2,2
11110066001,3275,1,12,6,6
11040047001,3276,1,12,4,4
12100040001,3277,1,48,7,7
12201086001,3278,1,39,8,8
10014212001,3279,1,24,13,13
14361178001,3280,1,24,3,3
14510014001,3281,1,12,8,8
11070015001,3282,1,24,10,10
10052015001,3283,1,24,3,3
14740017001,3284,1,24,3,3
12000028001,3285,1,24,3,3
11111009001,3286,1,8,3,3
14621004001,3287,1,24,7,7
11050078002,3288,1,20,3,3
14510015001,3289,1,13,4,4
31253001001,3290,1,70,2,2
31254001001,3291,1,120,3,3
14721944001,3292,1,20,7,7
14240015001,3293,1,20,6,6
11110086001,3294,1,4,3,3
14801020001,3295,1,120,9,9
14341068001,3296,1,72,3,3
14352058001,3297,1,24,3,3
12002006001,3298,1,24,4,4
11010021001,3299,1,12,4,4
32410009001,3300,1,280,6,6
32400180001,3301,1,660,3,3
14222044001,3302,1,12,5,5
12011221001,3303,1,24,3,3
12301004001,3304,1,48,3,3
14352028001,3305,1,16,4,4
31623898001,3306,1,36,5,5
11010020001,3307,1,12,3,3
12212040001,3308,1,24,3,3
12003077001,3309,1,45,6,6
14222049001,3310,1,36,3,3
14730041001,3311,1,36,11,11
12102026001,3312,1,96,3,3
11110091001,3313,1,4,3,3
14243128001,3314,1,12,8,8
31762022001,3315,1,20,3,3
12102020001,3316,1,144,3,3
12102016001,3317,1,60,6,6
12153015001,3318,1,48,4,4
12000361001,3319,1,45,3,3
12001112001,3320,1,30,4,4
14504076001,3321,1,18,3,3
14342010001,3322,1,36,2,2
12100049001,3323,1,120,3,3
14506021001,3324,1,60,9,9
12000026001,3325,1,36,3,3
11062006001,3326,1,18,3,3
14822115001,3327,1,84,3,3
14221114001,3328,1,20,3,3
14361015001,3329,1,12,10,10
12011238001,3330,1,6,4,4
14342031001,3331,1,36,3,3
12220015001,3332,1,4,4,4
32410035001,3333,1,200,7,7
14244022001,3334,1,60,4,4
14615061001,3335,1,4,3,3
12000375001,3336,1,48,3,3
14510037001,3337,1,13,5,5
11074007001,3338,1,36,4,4
14621012001,3339,1,36,2,2
14226020001,3340,1,30,7,7
11110079001,3341,1,36,3,3
14222011001,3342,1,640,7,7
14632435001,3343,1,72,3,3
14631023001,3344,1,84,3,3
12010026001,3345,1,36,3,3
12011115001,3346,1,24,5,5
12011398001,3347,1,24,3,3
12104011001,3348,1,216,10,10
12122014001,3349,1,48,9,9
12122009001,3350,1,48,11,11
11103047001,3351,1,12,5,5
31422014001,3352,1,48,4,4
14312015001,3353,1,84,10,10
31422898001,3354,1,48,7,7
12121085001,3355,1,36,3,3
12000186001,3356,1,36,4,4
11103054002,3357,1,12,5,5
14502068001,3358,1,18,3,3
31503003001,3359,1,48,5,5
14301030001,3360,1,12,3,3
12000169001,3361,1,30,3,3
31530108001,3362,1,84,3,3
12020324001,3363,1,126,5,5
12103170001,3364,1,216,8,8
12103144001,3365,1,96,5,5
14742018001,3366,1,96,3,3
10022006001,3367,1,144,45,45
12123031001,3368,1,48,5,5
11103018002,3369,1,6,4,4
11022082001,3370,1,24,7,7
14631948001,3371,1,72,3,3
10022908001,3372,1,96,16,16
14204073001,3373,1,24,3,3
11022003001,3374,1,24,4,4
11050053001,3375,1,24,3,3
31531056001,3376,1,24,4,4
14312056001,3377,1,72,5,5
10034040001,3378,1,48,20,20
12011332001,3379,1,24,4,4
11103298001,3380,1,12,3,3
12123055001,3381,1,8,3,3
10023061001,3382,1,30,4,4
11103132001,3383,1,6,4,4
14022119001,3384,1,32,5,5
10023110001,3385,1,18,3,3
11021052001,3386,1,18,4,4
12002066001,3387,1,48,3,3
31423899001,3388,1,20,4,4
14632103001,3389,1,84,3,3
14600022001,3390,1,72,4,4
12110028001,3391,1,48,7,7
14506339001,3392,1,32,7,7
14523107001,3393,1,49,3,3
14023202001,3394,1,42,3,3
11103195001,3395,1,6,6,6
12011062001,3396,1,24,3,3
11103262001,3397,1,8,3,3
14303058001,3398,1,12,3,3
11021061001,3399,1,24,3,3
12011374001,3400,1,24,3,3
11032222001,3401,1,12,3,3
31501907001,3402,1,30,3,3
31501904001,3403,1,60,4,4
14303034001,3404,1,20,3,3
14243028001,3405,1,20,3,3
12120060001,3406,1,24,5,5
11021063001,3407,1,36,3,3
14202011001,3408,1,30,3,3
12120049001,3409,1,108,8,8
12001043001,3410,1,48,2,2
14512015001,3411,1,16,3,3
12011018001,3412,1,36,3,3
14821011001,3413,1,72,3,3
14303040001,3414,1,24,3,3
31422002001,3415,1,24,4,4
14602058001,3416,1,240,2,2
31421028001,3417,1,24,5,5
12123128001,3418,1,48,8,8
14507045001,3419,1,24,3,3
11102003001,3420,1,40,5,5
31255006001,3421,1,50,3,3
12023331001,3422,1,48,5,5
11110014002,3423,1,4,3,3
11100108001,3424,1,4,3,3
14331005001,3425,1,6,3,3
14330014001,3426,1,12,3,3
12010077001,3427,1,216,4,4
11110013001,3428,1,6,5,5
11050101001,3429,1,36,4,4
31421035001,3430,1,48,3,3
10020101001,3431,1,48,18,18
14210027001,3432,1,60,3,3
11102004001,3433,1,60,3,3
31553006001,3434,1,12,3,3
14331007001,3435,1,6,3,3
14243088001,3436,1,20,3,3
31421039001,3437,1,48,5,5
11042015001,3438,1,72,4,4
11050129001,3439,1,24,3,3
14300002001,3440,1,40,3,3
11050049001,3441,1,48,3,3
11104001001,3442,1,6,2,2
31533037001,3443,1,40,4,4
12010069001,3444,1,48,5,5
14210058001,3445,1,80,3,3
12123067001,3446,1,12,4,4
10021040001,3447,1,24,16,16
14330899001,3448,1,6,3,3
14810022001,3449,1,72,8,8
12103093001,3450,1,90,3,3
14507047001,3451,1,72,3,3
11010116001,3452,1,24,4,4
12010065001,3453,1,216,3,3
14701041001,3454,1,36,3,3
14210089001,3455,1,80,7,7
14000125001,3456,1,12,4,4
14512035001,3457,1,13,4,4
14600907001,3458,1,168,3,3
14310139001,3459,1,24,7,7
31255005001,3460,1,75,4,4
14304009001,3461,1,24,7,7
14370055001,3462,1,96,8,8
14210068001,3463,1,140,3,3
31533096001,3464,1,60,4,4
14603026001,3465,1,120,3,3
15023001001,3466,2,144,94,47
31455002001,3467,1,96,3,3
14361115001,3468,1,12,3,3
14225014001,3469,1,96,3,3
14507087001,3470,1,96,3,3
14304089001,3471,1,60,3,3
14243149001,3472,1,60,3,3
14620920001,3473,1,36,4,4
14521085001,3474,1,90,7,7
14213092001,3475,1,12,9,9
14506340001,3476,1,48,7,7
14506358001,3477,1,36,4,4
31564005001,3478,1,36,3,3
14240014001,3479,1,30,4,4
14505053001,3480,1,48,4,4
34511013001,3481,2,6,4,2
14226003001,3482,1,120,4,4
14303897001,3483,1,24,5,5
14223096001,3484,1,200,5,5
14512005001,3485,1,6,4,4
14203061001,3486,1,40,7,7
31531022001,3487,1,48,3,3
31530011001,3488,1,204,4,4
31530048001,3489,1,312,3,3
14301027001,3490,1,24,6,6
14615036001,3491,1,6,3,3
14602055001,3492,1,174,3,3
14332007001,3493,1,6,4,4
14615044001,3494,1,12,3,3
31822063001,3495,1,3,3,3
14601073001,3496,1,48,5,5
14011063001,3497,1,36,3,3
31762007001,3498,1,36,3,3
14321011001,3499,1,96,10,10
31709946001,3500,1,42,3,3
14604027001,3501,1,216,6,6
14504062001,3502,1,24,4,4
14832931001,3503,1,192,18,18
31532060001,3504,1,40,3,3
14313023001,3505,1,30,3,3
14001150001,3506,1,12,3,3
31244001001,3507,1,200,5,5
30045057001,3508,1,84,10,10
31504009001,3509,1,30,7,7
14620012001,3510,1,48,5,5
14244063001,3511,1,12,3,3
14021068001,3512,1,80,9,9
32511048001,3513,1,10,7,7
14620083001,3514,1,48,3,3
14001020001,3515,1,24,7,7
14506171001,3516,1,60,19,19
14244051001,3517,1,72,3,3
31502012001,3518,1,40,6,6
14620039001,3519,1,24,7,7
32431035001,3520,1,24,6,6
14832008001,3521,1,168,8,8
14511057001,3522,1,13,3,3
14311093001,3523,1,18,3,3
14340027001,3524,1,81,3,3
14210039001,3525,1,20,5,5
14602035001,3526,1,60,6,6
31502034003,3527,1,30,4,4
14104029001,3528,1,6,3,3
14506131001,3529,1,12,3,3
14204003001,3530,1,36,3,3
66511009001,3531,1,250,14,14
12122005001,3532,1,24,5,5
10051034001,3533,1,24,5,5
12000205001,3534,1,24,4,4
12123092001,3535,1,54,9,9
12123056001,3536,1,72,8,8
10040044001,3537,2,48,25,13
12000230001,3538,1,48,4,4
12123038001,3539,1,36,4,4
12123020001,3540,1,24,11,11
11030177001,3541,1,72,5,5
10040015001,3542,1,36,34,34
12000359001,3543,1,24,9,9
12011257001,3544,1,24,6,6
12011235001,3545,1,24,4,4
12121092001,3546,1,16,4,4
10035041001,3547,1,120,40,40
12000408001,3548,1,24,8,8
12121067001,3549,1,57,5,5
12121065001,3550,1,83,9,9
12121048001,3551,1,48,6,6
12123110001,3552,1,24,6,6
11030010001,3553,1,110,13,13
12123135001,3554,1,54,7,7
10041009001,3555,1,96,38,38
11075003001,3556,1,24,7,7
11110078001,3557,1,30,3,3
10041050001,3558,1,12,11,11
11022012001,3559,1,12,4,4
11112007001,3560,1,96,5,5
12011484001,3561,1,12,3,3
10002038001,3562,1,12,6,6
11074031001,3563,1,36,4,4
12151096001,3564,1,24,4,4
11022063001,3565,1,24,3,3
12151001001,3566,1,180,10,10
12011427001,3567,1,12,8,8
10002078001,3568,1,12,10,10
12130034001,3569,1,6,6,6
12130032001,3570,1,7,6,6
12000097001,3571,1,24,3,3
12000122001,3572,1,24,3,3
12121028001,3573,1,72,7,7
11031035001,3574,1,60,3,3
10023011001,3575,1,30,4,4
12100069001,3576,1,96,5,5
11040056001,3577,1,36,4,4
11050102001,3578,1,24,5,5
11041005001,3579,1,60,3,3
11041007003,3580,1,48,3,3
12102005001,3581,1,72,9,9
10023017001,3582,1,6,3,3
12105006001,3583,1,36,4,4
11041019002,3584,1,50,4,4
10022916001,3585,1,144,6,6
12100051001,3586,1,132,3,3
11041024001,3587,1,72,10,10
10014073001,3588,1,96,27,27
11041028001,3589,1,96,6,6
10014106001,3590,1,48,32,32
10022012001,3591,1,120,25,25
10014214001,3592,1,12,7,7
12003161001,3593,1,48,3,3
10014014001,3594,1,96,28,28
11071002001,3595,1,60,3,3
12002044001,3596,1,45,3,3
12001019001,3597,1,48,3,3
10034022001,3598,1,48,39,39
11070050001,3599,1,40,8,8
12001051001,3600,1,24,5,5
12120024001,3601,1,72,6,6
11061032001,3602,1,90,4,4
12002013001,3603,1,30,8,8
11061030001,3604,1,90,4,4
10031015001,3605,2,96,59,30
12106039001,3606,1,12,3,3
12112002001,3607,1,90,4,4
12111030001,3608,1,276,3,3
11031050001,3609,1,60,5,5
12011074001,3610,1,12,7,7
10023093001,3611,1,24,6,6
12106086001,3612,1,336,3,3
11110028001,3613,1,12,3,3
10052024001,3614,1,36,4,4
12020117001,3615,1,84,3,3
10002011001,3616,1,48,11,11
12327076001,3617,1,4,3,3
11103118001,3618,1,12,3,3
11103074001,3619,1,6,6,6
11021036001,3620,1,24,4,4
12220006001,3621,1,4,3,3
11020012001,3622,1,36,3,3
12212058001,3623,1,48,4,4
11103200001,3624,1,6,3,3
11103224001,3625,1,8,4,4
11021060001,3626,1,24,3,3
12212036001,3627,1,108,6,6
11040003001,3628,1,36,5,5
14310134001,3629,1,12,8,8
11032228001,3630,1,24,8,8
14631055001,3631,1,72,6,6
12105072001,3632,1,42,4,4
11051049001,3633,1,24,4,4
14412023001,3634,1,12,6,6
10023078001,3635,1,8,3,3
10023041001,3636,1,72,12,12
10030001001,3637,2,24,17,9
11051019001,3638,1,24,9,9
14310020001,3639,1,10,6,6
12034104001,3640,1,36,7,7
12120062001,3641,1,38,12,12
11103001001,3642,1,8,6,6
14600010001,3643,1,276,5,5
10032054001,3644,1,120,19,19
10034006001,3645,1,16,9,9
12120076001,3646,1,120,6,6
11010024001,3647,1,12,5,5
32500008001,3648,1,50,14,14
11010022001,3649,1,12,6,6
14223062001,3650,1,120,3,3
14620113001,3651,1,48,11,11
14001014001,3652,1,18,15,15
32504043004,3653,1,36,8,8
12011147001,3654,1,36,4,4
10032007001,3655,1,48,7,7
10031009001,3656,1,48,34,34
